post_id,text,time,shared_text,likes,comments,shares,post_url,link,like,love,wow,haha,sorry,anger,w3_fb_url
3194128857286975,"Iconic. 40 years ago today.
🎶 I’m dreaming of a Frank Lampard, just like the one at Elland Road 🎶",2020-04-16 10:24:51,,467,47,0,https://m.facebook.com/story.php?story_fbid=3194128857286975&id=129911763708715,,467,56,1,2,0,0,nan
3192339724132555,"“I think the biggest shift as a manager now is in communication. I’ve been in touch with them regularly myself while we’ve been off in this period.
""I think the players are after a more human touch in some ways. I think in years gone by, my era [as a player], you might have spoken to them every now and then, but you wouldn’t have had too much going on with them.
""I think now the players are looking for a lot more commitment from the manager to hear how things are going, what’s happening and, at the moment, we have very little news for the players which is disappointing because we can’t give them any updates to say when we’re going to start back to training at the moment.
""You’re trying to just check that their families and the players themselves are keeping well, they’re keeping this work up, and just generally being in touch with them.”
🗣| David Moyes on working during the coronavirus pandemic",2020-04-15 22:00:39,,751,35,0,https://m.facebook.com/story.php?story_fbid=3192339724132555&id=129911763708715,,751,17,1,0,0,1,nan
3192643267435534,Can you name the match and scorer of this goal from the 2017/18 season?! ⚒,2020-04-15 20:30:00,,126,34,0,https://m.facebook.com/story.php?story_fbid=3192643267435534&id=129911763708715,,126,3,0,0,0,0,nan
3192649254101602,Joga bonito 🎨🇧🇷,2020-04-15 19:00:31,,561,33,0,https://m.facebook.com/story.php?story_fbid=3192649254101602&id=129911763708715,,561,39,2,1,0,0,nan
3192417787458082,"Who knew the answer to our Guess the Player post last week?!
Those stats belonged to Ryan Fredericks, whose performance that day meant he was the first defender since 2009 to get a perfect 10/10 WhoScored rating in the Premier League.
Congratulations to Philip Barlow who won a signed shirt with his correct answer! 👏⚒",2020-04-15 17:00:01,,121,5,0,,,121,1,0,0,0,0,nan
3192119334154594,🇧🇷 🤙🔥,2020-04-15 14:03:18,,1734,71,0,https://m.facebook.com/story.php?story_fbid=3192119334154594&id=129911763708715,,1734,123,1,0,0,1,nan
3191905974175930,"⚒️ Young Hammers, Martha Thomas has a bit of a different challenge for you today!
The heroes in our NHS need everyone's support, so we want you to create your best rainbow and put it in your window for them! 🌈
📸 Comment below with your best efforts and we will pick a winner!",2020-04-15 12:00:24,,108,3,0,https://m.facebook.com/story.php?story_fbid=3191905974175930&id=129911763708715,,108,5,0,0,0,0,nan
3191718594194668,"Wishing a very happy birthday to Felipe Anderson! 🎉🎊
Have a great day! 🇧🇷🤙",2020-04-15 10:19:32,,1412,88,0,https://m.facebook.com/story.php?story_fbid=3191718594194668&id=129911763708715,,1412,141,4,0,0,0,nan
3190146281018566,"✅ Bicycle kick
✅ Hat-trick
✅ Inspired team to a 6-0 win
🗓 A brilliant performance from Ricardo Vaz Te against Brighton on this day in 2012!",2020-04-14 19:00:01,,958,100,0,https://m.facebook.com/story.php?story_fbid=3190146281018566&id=129911763708715,,958,96,4,0,0,1,nan
3189861151047079,"“He doesn’t play my position, but Cristiano Ronaldo is a hero of mine.
“I met him with the U19 national team last summer. We were preparing for the Euros in Armenia. We were in the gym in Portugal doing some exercises and he walked in like nothing.
“We looked around at each other and asked ‘what is he doing?’ What was crazy, but it shows how he works, was that he joined in during his holidays, on a Sunday!
""He was in Lisbon with his family on holiday, and he’d decided to come to the training ground to train. On his holidays, he was there.
“Look at his story. He started from nothing but he started growing, working hard, and he has been at the top for so many years, which gives you motivation as a player.""
🗣| Gonçalo Cardoso on meeting Cristiano Ronaldo",2020-04-14 15:28:07,,705,40,0,https://m.facebook.com/story.php?story_fbid=3189861151047079&id=129911763708715,,705,43,1,7,0,0,nan
3189594867740374,"One of our greatest ever nights 🤩
🗓 On this day in 1976, we defeated Eintracht Frankfurt 3-1 to reach the European Cup Winners Cup Final. What a performance.",2020-04-14 14:00:01,,1881,243,0,https://m.facebook.com/story.php?story_fbid=3189594867740374&id=129911763708715,,1881,211,5,2,0,2,nan
3189488857750975,"📱 Young Hammers, Darren Randolph has your latest #HammersAtHome challenge!
🧤 Send us your best saves that you have been making at home and Darren will pick a winner!",2020-04-14 12:07:36,,141,11,0,https://m.facebook.com/story.php?story_fbid=3189488857750975&id=129911763708715,,141,7,0,0,0,0,nan
3186973501335844,"🙌🙌🙌🙌
Felipe 🇧🇷",2020-04-13 18:00:42,,2834,119,0,https://m.facebook.com/story.php?story_fbid=3186973501335844&id=129911763708715,,2834,261,3,3,0,3,nan
3186971791336015,📸 Which season was this photo of Alvin Martin taken in?,2020-04-13 14:00:38,,385,96,0,https://m.facebook.com/story.php?story_fbid=3186971791336015&id=129911763708715,,385,27,0,0,0,0,nan
3186968498003011,"There are some fantastic strikes in here! 🔥
Got a spare eight minutes? Sit back, relax and watch every goal that Kevin Nolan scored for the Club...",2020-04-13 12:00:01,,772,105,0,https://m.facebook.com/story.php?story_fbid=3186968498003011&id=129911763708715,,772,93,2,1,0,2,nan
3186969561336238,"Today we're wishing a very happy 64th birthday to Alan Devonshire! 🥳
Throwback to this unstoppable strike against Chelsea in 1986 🚀",2020-04-13 10:30:20,,1888,203,0,https://m.facebook.com/story.php?story_fbid=3186969561336238&id=129911763708715,,1888,176,10,0,0,0,nan
3184493084917219,📸 Which player comes to mind when you see this shirt?,2020-04-12 16:00:01,,610,485,0,https://m.facebook.com/story.php?story_fbid=3184493084917219&id=129911763708715,,610,58,1,0,1,0,nan
3184838698215991,"Young Hammers, we've got an EGGcellent Easter￼ themed #HammersAtHome challenge for you! 🥚
We need you to design your very own West Ham United Easter eggs and send them to us! 🎨✍️🖌
Put photos of your efforts in the comments below or email to HammersChallenges@westhamunited.co.uk.",2020-04-12 14:00:01,,446,23,0,https://m.facebook.com/story.php?story_fbid=3184838698215991&id=129911763708715,,446,32,2,0,0,0,nan
3184491991583995,Bobby ❤️ ⚒️,2020-04-12 13:00:00,,2102,63,0,https://m.facebook.com/story.php?story_fbid=3184491991583995&id=129911763708715,,2102,340,2,0,10,0,nan
3183909314975596,We’d like to wish a very happy Easter to all of our fans who are celebrating around the world!,2020-04-12 11:00:31,,774,25,0,https://m.facebook.com/story.php?story_fbid=3183909314975596&id=129911763708715,,774,66,0,0,0,0,nan
3183907684975759,"Bobby Moore would have turned 79 today.
His greatness will never be forgotten ♥️",2020-04-12 09:00:02,,5413,362,0,https://m.facebook.com/story.php?story_fbid=3183907684975759&id=129911763708715,,5413,1207,4,0,73,0,nan
3182782955088232,"""Billy Bonds and Harry Redknapp sat down and they start eating these steak sandwiches. Then, when they went away to talk about the deal alone, Eric ordered them another steak sandwich, turned to me and said: ‘this will be the deal clincher!""
WHUFC.COM
How and why I joined West Ham United – John Moncur | West Ham United",2020-04-11 19:00:01,"WHUFC.COM
How and why I joined West Ham United – John Moncur | West Ham United",481,50,33,https://m.facebook.com/story.php?story_fbid=3182782955088232&id=129911763708715,https://www.whufc.com/news/articles/2020/april/11-april/how-and-why-i-joined-west-ham-united-john-moncur,481,28,1,8,0,0,nan
3182449641788230,"We must be United in this:
Stay home. Save lives. Protect the NHS 💙",2020-04-11 15:00:40,,2019,60,0,https://m.facebook.com/story.php?story_fbid=3182449641788230&id=129911763708715,,2019,373,3,3,7,0,nan
3182021401831054,"Robert Snodgrass on taking pride in his set-piece deliveries... 👌
Up there with the most dangerous in the Premier League?!",2020-04-11 11:00:50,,361,41,0,https://m.facebook.com/story.php?story_fbid=3182021401831054&id=129911763708715,,361,36,0,0,0,0,nan
3181922285174299,"Look after yourselves this weekend, Hammers ❤️",2020-04-11 10:00:48,,1379,28,0,,,1379,120,2,0,0,0,nan
3180754268624434,"West Ham United can confirm that a series of measures - led by the Board, first-team players and the manager - have today been agreed to ensure the Club can continue to support our staff, fans and local community through this difficult time.
WHUFC.COM
West Ham United Statement | West Ham United",2020-04-10 21:06:45,"WHUFC.COM
West Ham United Statement | West Ham United",1848,162,274,https://m.facebook.com/story.php?story_fbid=3180754268624434&id=129911763708715,https://www.whufc.com/news/articles/2020/april/10-april/west-ham-united-statement,1848,259,2,1,1,0,nan
3180636868636174,"Position: RB
Age: 2️⃣0️⃣
Apps: 1️⃣
A bright start and big future ahead for the Academy of Football's Ben Johnson 👊",2020-04-10 20:01:34,,286,15,0,https://m.facebook.com/story.php?story_fbid=3180636868636174&id=129911763708715,,286,13,0,0,0,0,nan
3179807788719082,Name the Hammer who put in this performance to be in with a chance of winning a signed shirt! ⚒,2020-04-10 18:00:39,,89,138,0,,,89,1,0,0,0,0,nan
3179832018716659,"""I am so impressed by the way the community in Basildon is pulling together. It is so important at this time we all do what we can to look out for one another.""
Our skipper ❤️
WHUFC.COM
West Ham captain Mark Noble makes donation to support the isolated and vulnerable | West Ham United",2020-04-10 13:11:32,"WHUFC.COM
West Ham captain Mark Noble makes donation to support the isolated and vulnerable | West Ham United",755,35,79,https://m.facebook.com/story.php?story_fbid=3179832018716659&id=129911763708715,https://www.whufc.com/news/articles/2020/april/10-april/west-ham-captain-mark-noble-makes-donation-support-isolated-and,755,118,0,0,0,0,nan
3179628845403643,"ILAN!! 🙌
🗓 On this day in 2010 Ilan got the only goal of the game as we beat Sunderland 1-0 🇧🇷👊",2020-04-10 11:05:58,,428,58,0,https://m.facebook.com/story.php?story_fbid=3179628845403643&id=129911763708715,,428,23,0,2,1,0,nan
3178171382216056,"👏👏👏👏👏 #HammersHeroes
Thank you for getting us through this. We are so grateful ❤️",2020-04-09 21:00:01,,1076,74,0,https://m.facebook.com/story.php?story_fbid=3178171382216056&id=129911763708715,,1076,213,0,1,0,0,nan
3178269658872895,🤫,2020-04-09 20:00:29,,844,25,0,https://m.facebook.com/story.php?story_fbid=3178269658872895&id=129911763708715,,844,103,2,2,0,0,nan
3177982955568232,"A day that meant so much ❤️😢
Head to our YouTube channel from 5.45pm for the full stream of the opening of the Billy Bonds stand and our win over Newcastle that followed ⚒😢
🎥 https://fal.cn/37uUZ
⏰ 5.45pm",2020-04-09 17:57:58,,1740,245,0,https://m.facebook.com/story.php?story_fbid=3177982955568232&id=129911763708715,https://fal.cn/37uUZ,1740,486,1,0,4,0,nan
3177594875607040,"Snoddy ❤️
Stay home. Save lives.",2020-04-09 14:41:29,,576,27,0,https://m.facebook.com/story.php?story_fbid=3177594875607040&id=129911763708715,,576,77,1,0,0,0,nan
3177317675634760,"We want to see your creative side! 🎨
🎥 Young Hammers, Ben Johnson has today's #HammersAtHome challenge.
👇 Pinned in the comments below is the picture Bobby Moore, who would have been 79 on Sunday, to colour in. Send us your best efforts!",2020-04-09 12:01:17,,123,11,0,https://m.facebook.com/story.php?story_fbid=3177317675634760&id=129911763708715,,123,8,0,0,0,0,nan
3175959749103886,Who can name the goalscorer and match this was scored in?! ⚒,2020-04-08 21:00:12,,185,61,0,,,185,2,0,0,0,0,nan
3175727982460396,"Tomorrow we'll be streaming last year's emotional opening of the Billy Bonds stand and our win over Newcastle which followed ⚒
🎥 Tune in to our YouTube channel from 5.45pm tomorrow!",2020-04-08 19:00:54,,486,38,0,,,486,39,1,0,0,0,nan
3175355519164309,"Here's our latest phone wallpapers to choose from... 📱
Which players do you want us to focus on next week? ⚒",2020-04-08 15:56:34,,734,66,0,https://m.facebook.com/story.php?story_fbid=3175355519164309&id=129911763708715,,734,66,3,0,0,0,nan
3175077229192138,"This was a quality finish from Cheikhou 👏
🗓 On this day in 2017, we defeated Swansea City 1-0 after Kouyate's effort beat Lukasz Fabianski in the Swansea goal 👀",2020-04-08 13:38:26,,781,52,0,https://m.facebook.com/story.php?story_fbid=3175077229192138&id=129911763708715,,781,68,4,3,0,0,nan
3174892645877263,"Young Hammers, your latest #HammersAtHome challenge is here! 💪
🎥 Our Premier League Primary Stars Coach Josh Tilley has put together an assault course and we want you to do the same in your garden or house
Put videos of you doing your own assault courses in the comments below or email to HammersChallenges@westhamunited.co.uk",2020-04-08 12:01:47,,148,9,0,https://m.facebook.com/story.php?story_fbid=3174892645877263&id=129911763708715,,148,10,0,0,0,0,nan
3174770669222794,"Sending our thoughts and best wishes to the great Jimmy Greaves, who is receiving treatment in hospital.
Get well soon, Jimmy. We're all with you ❤️",2020-04-08 10:51:08,,3528,244,0,,,3528,612,7,2,114,1,nan
3173375109362350,"Today, on World Health Day, thank you once again to all the healthcare workers who are helping us get through this difficult time. You are all heroes ❤️
Please comment below with more pictures and stories of your #HammersHeroes so we can share them and show how grateful we are 🙏",2020-04-07 19:30:15,,519,13,0,https://m.facebook.com/story.php?story_fbid=3173375109362350&id=129911763708715,,519,63,0,0,0,0,nan
3173200949379766,"""Nobody gave us a chance against the Gunners, but it was one of those matches where I just couldn’t do anything wrong."" 🗣Rob Green
Green vs Arsenal (2007) - One of our best ever performances in goal?! 👐",2020-04-07 18:01:10,,1322,125,0,https://m.facebook.com/story.php?story_fbid=3173200949379766&id=129911763708715,,1322,155,9,1,0,0,nan
3172650542768140,"✅ Last away team to win at Highbury
✅ First away team to win at the Emirates
🗓 On this day in 2007, Bobby Zamora scored the only goal as we beat Arsenal 1-0 at the Emirates",2020-04-07 15:30:00,,1302,176,0,https://m.facebook.com/story.php?story_fbid=3172650542768140&id=129911763708715,,1302,193,6,4,0,0,nan
3172540432779151,"Declan Rice 🆚 Mason Mount
⚒ 🆚 🔵
Who comes out on top in a game of FIFA 20?!",2020-04-07 14:00:00,,1441,228,0,https://m.facebook.com/story.php?story_fbid=3172540432779151&id=129911763708715,,1441,165,1,153,0,2,nan
3172512906115237,"Pens and pencils at the ready, young Hammers! ✍️
🎥 For today's #HammersAtHome challenge, Kate Longhurst wants you to draw your favourite West Ham United moment.
Give the challenge a go and post your best efforts in the comments below! ⚒️",2020-04-07 12:05:56,,75,2,0,https://m.facebook.com/story.php?story_fbid=3172512906115237&id=129911763708715,,75,2,0,0,0,0,nan
3171017016264826,"We miss you too, Manu ⚒️💎",2020-04-06 19:30:05,,4590,134,0,,,4590,417,5,2,41,0,nan
3170851396281388,Which player do you think of when you see 𝙩𝙝𝙞𝙨 shirt? ⚒😍,2020-04-06 18:01:26,,326,322,0,,,326,12,0,0,0,0,nan
3170553792977815,"A lovely chip from Mr West Ham 👏
🗓 On this day in 2012 Nobes scored this cracker as we beat Barnsley 4-0",2020-04-06 15:30:32,,934,46,0,https://m.facebook.com/story.php?story_fbid=3170553792977815&id=129911763708715,,934,103,3,4,0,0,nan
3170319786334549,Fabianski 🆚 Fabianski ❤️,2020-04-06 13:38:42,,3057,111,0,https://m.facebook.com/story.php?story_fbid=3170319786334549&id=129911763708715,,3057,571,1,47,0,1,nan
3170139859685875,"Young Hammers, get your boots on, because freestyler Kweku Ansah has a few skills for you to learn! ⚽️
🎥 We want to see your best efforts, so try some of the tricks and show us how you do! Put your videos in the comments or email them to HammersChallenges@westhamunited.co.uk
#HammersAtHome ⚒️",2020-04-06 12:02:22,,269,12,0,https://m.facebook.com/story.php?story_fbid=3170139859685875&id=129911763708715,,269,9,1,0,0,0,nan
3167125729987288,"⏮ Throwback to the last time we faced Chelsea...
The scenes 😍",2020-04-05 18:00:12,,773,13,0,https://m.facebook.com/story.php?story_fbid=3167125729987288&id=129911763708715,,773,66,2,0,0,0,nan
3167128923320302,What a performance this was! 💪,2020-04-05 16:00:00,,1123,18,0,https://m.facebook.com/story.php?story_fbid=3167128923320302&id=129911763708715,,1123,137,2,0,0,0,nan
3167126906653837,This moment ❤️ ⚒️,2020-04-05 14:00:01,,1830,39,0,https://m.facebook.com/story.php?story_fbid=3167126906653837&id=129911763708715,,1830,448,2,0,1,0,nan
3167655193267675,"Some wise words from a legend! ⚒️
#StayHomeSaveLives",2020-04-05 12:00:02,,5424,780,0,https://m.facebook.com/story.php?story_fbid=3167655193267675&id=129911763708715,,5424,1444,2,31,1,1,nan
3167116706654857,"🎂 Today we're wishing a very happy birthday to John Hartson!
Do you remember this goal and this game? 🙌",2020-04-05 10:00:01,,771,59,0,https://m.facebook.com/story.php?story_fbid=3167116706654857&id=129911763708715,,771,53,1,0,0,0,nan
3165823163450878,"Would you rather Cress or Snoddy do your answerphone message?!
🎥 Some of the lads took on Lycamobile UK's game of 𝙒𝙤𝙪𝙡𝙙 𝙔𝙤𝙪 𝙍𝙖𝙩𝙝𝙚𝙧 earlier this year...",2020-04-04 21:00:02,,115,1,0,https://m.facebook.com/story.php?story_fbid=3165823163450878&id=129911763708715,,115,8,0,1,0,0,nan
3163620950337766,"As we were due to be playing Chelsea tomorrow, here's two special Di Canio goals against them... ✨",2020-04-04 19:00:01,,2099,273,0,https://m.facebook.com/story.php?story_fbid=3163620950337766&id=129911763708715,,2099,433,16,6,1,0,nan
3165829303450264,"Miss you all. Stay safe, everyone! ⚒❤️
#StayHomeSaveLives",2020-04-04 16:53:08,,1078,40,0,https://m.facebook.com/story.php?story_fbid=3165829303450264&id=129911763708715,,1078,96,3,0,0,0,nan
3165395886826939,"Twelve yards isn't far. So what's two metres?
Keep your distance.",2020-04-04 13:01:36,,2104,86,0,https://m.facebook.com/story.php?story_fbid=3165395886826939&id=129911763708715,,2104,312,3,0,0,1,nan
3165216020178259,"""Abouuuuuuuuuuuuuuuuuuuuuuuuu!!!!!""
Happy birthday to the one and only Samassi Abou! 🎉",2020-04-04 11:00:36,,885,88,0,https://m.facebook.com/story.php?story_fbid=3165216020178259&id=129911763708715,,885,44,1,4,0,0,nan
3164059780293883,"RoadX Tire
April 3 at 11:00 AM ·
RoadX Tyre and West Ham United would like to thank all the key workers who risk their lives every day on the frontlines. Have a great weekend and let's #stayathome to help support our modern heroes! #COYI #BeatCovid19",2020-04-03 21:26:15,"RoadX Tire
April 3 at 11:00 AM ·
RoadX Tyre and West Ham United would like to thank all the key workers who risk their lives every day on the frontlines. Have a great weekend and let's #stayathome to help support our modern heroes! #COYI #BeatCovid19",152,2,13,https://m.facebook.com/story.php?story_fbid=3164059780293883&id=129911763708715,,152,16,1,0,0,0,nan
3163542243678970,"That French connection 🇫🇷🤝
Earlier this year teammates and close friends Seb Haller, Issa Diop and Masuaku shared their views on box sets, wild hairstyles, velour suits and much more with presenter Lamar Aaron.",2020-04-03 20:00:00,,200,5,0,https://m.facebook.com/story.php?story_fbid=3163542243678970&id=129911763708715,,200,8,0,4,0,0,nan
3163557857010742,Which player do you think of when you see this shirt?! ⚒,2020-04-03 17:38:40,,526,271,0,https://m.facebook.com/story.php?story_fbid=3163557857010742&id=129911763708715,,526,39,2,1,0,0,nan
3162943973738797,"Young Hammers, it's that time again!
🎓 Get your thinking caps on, because Bobby Seagull has the latest #HammersAtHome challenge for you!",2020-04-03 12:04:05,,120,6,0,https://m.facebook.com/story.php?story_fbid=3162943973738797&id=129911763708715,,120,5,0,2,0,0,nan
3162893003743894,"Love this ❤️
6-year-old Harry Payton is definitely a future commentator in the making 🎙👏 #HammersAtHome",2020-04-03 11:34:00,,1238,79,0,https://m.facebook.com/story.php?story_fbid=3162893003743894&id=129911763708715,,1238,275,4,12,0,0,nan
3161742223858972,Never try to take a penalty off Paolo Di Canio! 😂,2020-04-02 22:20:54,,1402,152,0,https://m.facebook.com/story.php?story_fbid=3161742223858972&id=129911763708715,,1402,186,2,200,0,0,nan
3160721700627691,"🚨 One hour warning! 🚨
🆚 Bradford City (2000)
💻 https://youtu.be/o_A91q9ifLk
⏰ 6pm
Relive that 5-4 thriller against Bradford City all over again! ⚒
#ThrowbackThursday ⏮",2020-04-02 18:00:35,,1092,88,0,https://m.facebook.com/story.php?story_fbid=3160721700627691&id=129911763708715,https://youtu.be/o_A91q9ifLk,1092,104,4,2,0,0,nan
3160866553946539,"“The most important thing is everyone’s health and wellbeing. Football can wait. Simple as that. The lads are all missing football and missing being around each other. I’m missing Nobes and Snods especially, as we’ve got a great bond, as have a lot of the other lads.""
🗣| Aaron Cresswell",2020-04-02 15:00:29,,1029,33,0,https://m.facebook.com/story.php?story_fbid=3160866553946539&id=129911763708715,,1029,54,1,2,0,1,nan
3160624360637425,"Wishing Teddy Sheringham a very happy birthday!
Another cracking free-kick 👏",2020-04-02 14:30:00,,759,29,0,https://m.facebook.com/story.php?story_fbid=3160624360637425&id=129911763708715,,759,38,4,0,0,0,nan
3160582170641644,"Young Hammers, ever fancied yourselves as commentators?!
Aaron Cresswell has the latest #HammersAtHome challenge for you 🎙
Comment below with your video or send to HammersChallenges@westhamunited.co.uk",2020-04-02 12:00:30,,136,17,0,https://m.facebook.com/story.php?story_fbid=3160582170641644&id=129911763708715,,136,22,1,0,0,0,nan
3160304507336077,"Four years ago today, Dimitri Payet scored one of the greatest free-kicks in Premier League history 🤯",2020-04-02 09:22:16,,6759,948,0,https://m.facebook.com/story.php?story_fbid=3160304507336077&id=129911763708715,,6759,1266,139,5,6,2,nan
3158942380805623,"Key workers, we couldn't do this without you ❤️🙏 #HammersHeroes",2020-04-01 22:00:02,,1389,75,0,https://m.facebook.com/story.php?story_fbid=3158942380805623&id=129911763708715,,1389,249,2,1,1,0,nan
3158971334136061,"🎢 A nine-goal thriller
😍 Joe Cole's first-ever goal at the Boleyn
😬 A dramatic Paolo Di Canio penalty
✊ A comeback from 4-2 down
Tomorrow at 6pm we will be streaming our 5-4 win over Bradford City from 2000 on our YouTube channel for #ThrowbackThursday ⏮",2020-04-01 19:30:16,,723,81,0,https://m.facebook.com/story.php?story_fbid=3158971334136061&id=129911763708715,,723,58,3,1,0,0,nan
3158894994143695,"""Stay safe everyone! COME ON YOU IRONS!!"" 😍
Head to Twitter for a Pablo Fornals Q&A ➡️ https://fal.cn/37n4S",2020-04-01 18:17:38,,551,45,0,https://m.facebook.com/story.php?story_fbid=3158894994143695&id=129911763708715,https://fal.cn/37n4S,551,54,1,2,1,0,nan
3158427404190454,"Three phone wallpapers to choose from!
Who are you going for?! ⚒😍",2020-04-01 14:15:28,,405,36,0,https://m.facebook.com/story.php?story_fbid=3158427404190454&id=129911763708715,,405,38,1,0,0,0,nan
3158186117547916,"🎥 Today's #HammersAtHome Challenge is from Jacynta Galabadaarachchi
How many keepy-ups can you do in 20 seconds?! Send us your videos in the comments below or email to HammersChallenges@westhamunited.co.uk",2020-04-01 12:09:13,,361,47,0,https://m.facebook.com/story.php?story_fbid=3158186117547916&id=129911763708715,,361,32,1,1,0,0,nan
3156568837709644,"Jarrod Bowen is missing matchdays! 😞
How impressed were you by his first few appearances in a West Ham United shirt?! ⚒",2020-03-31 19:00:26,,755,31,0,https://m.facebook.com/story.php?story_fbid=3156568837709644&id=129911763708715,,755,61,0,1,0,0,nan
3156158301084031,"Gyms may be closed across the country with social distancing measures in place, but we're here to help you stay active, fit and healthy! 💪
🎥 First team fitness coach Eamon Swift hosts Keep fit with West Ham - Episode 1: Beginners!",2020-03-31 16:30:02,,171,17,0,https://m.facebook.com/story.php?story_fbid=3156158301084031&id=129911763708715,,171,4,0,0,0,0,nan
3155941247772403,Which player do you think of when you see this shirt?! ⚒,2020-03-31 13:30:13,,711,628,0,https://m.facebook.com/story.php?story_fbid=3155941247772403&id=129911763708715,,711,34,1,1,0,0,nan
3155895837776944,"🎥 Young Hammers, we've got a tasty challenge to sink your teeth into! Our Sports Nutritionist, Matt, wants to see your healthy pizza flatbreads 🍕
Send us your best efforts in the comments below or email to HammersChallenges@westhamunited.co.uk!
#HammersAtHome ⚒️",2020-03-31 12:11:51,,133,20,0,https://m.facebook.com/story.php?story_fbid=3155895837776944&id=129911763708715,,133,5,1,0,0,0,nan
3154216104611584,📸 Which match comes to mind when you see this photo?,2020-03-30 19:30:29,,919,202,0,https://m.facebook.com/story.php?story_fbid=3154216104611584&id=129911763708715,,919,64,2,0,2,0,nan
3153986744634520,"Key workers, we appreciate you so much ❤️
Send us stories and pictures of essential workers in your family, circle of friends or workplace in the comments below using #HammersHeroes or email to programme@westhamunited.co.uk
We want to share how special they are and how grateful we feel 🙏⚒",2020-03-30 17:30:00,,2745,426,0,https://m.facebook.com/story.php?story_fbid=3153986744634520&id=129911763708715,,2745,575,4,0,0,0,nan
3153798737986654,🎥 A message from Tomas Soucek after he was voted Czech Player of the Year 🇨🇿,2020-03-30 14:22:16,,852,42,0,https://m.facebook.com/story.php?story_fbid=3153798737986654&id=129911763708715,,852,35,0,2,0,0,nan
3153587214674473,"Young Hammers, Tessel Middag has a #HammersAtHome poetry challenge for you!
Submit your entries by 5pm today in the comments below or email us at HammersChallenges@westhamunited.co.uk ⚒️",2020-03-30 12:04:12,,201,25,0,https://m.facebook.com/story.php?story_fbid=3153587214674473&id=129911763708715,,201,14,1,0,0,0,nan
