post_id,text,time,shared_text,likes,comments,shares,post_url,link,like,love,wow,haha,sorry,anger,w3_fb_url
10157332266553505,Peter Crouch takes over our channels to talk us through his top 3 goals for Spurs! 👊,2020-04-11 16:00:32,,7133,258,0,https://m.facebook.com/story.php?story_fbid=10157332266553505&id=351687753504,,7133,796,18,5,2,1,nan
10157338522038505,"🏠⚽ Classic goals recreated... in the garden! 🙌
Superb work from Spurs fan Martin and family! 👏
#SpursAtHome",2020-04-11 14:00:44,,7470,387,0,https://m.facebook.com/story.php?story_fbid=10157338522038505&id=351687753504,,7470,949,23,138,0,1,nan
10157338407823505,"🎂 Happy birthday, Dele! 🥳",2020-04-11 10:00:06,,39380,1647,0,https://m.facebook.com/story.php?story_fbid=10157338407823505&id=351687753504,,39380,6110,46,93,12,11,nan
10157338196283505,LAMELAAAA 🤩,2020-04-10 22:00:00,,2396,44,0,,,2396,362,13,6,0,1,nan
10157338213593505,"⏱️ 70' Dele
⏱️ 74' Toby Alderweireld
⏱️ 76' Erik Lamela",2020-04-10 20:00:43,,3568,33,0,,,3568,386,9,1,2,0,nan
10157338245048505,Liquid football at the Lane 😍,2020-04-10 18:00:00,,4558,147,0,https://m.facebook.com/story.php?story_fbid=10157338245048505&id=351687753504,,4558,434,13,6,0,5,nan
10157338180088505,"🇧🇪 Jan Vertonghen 🦸‍♂️
🏴󠁧󠁢󠁷󠁬󠁳󠁿 Gareth Bale 🤩
🇺🇸 Clint Dempsey 😍",2020-04-10 14:00:00,,5522,138,0,,,5522,591,25,12,2,2,nan
10157338581648505,📼 ⏪ Today's 'Matchday Revisited' takes us back to White Hart Lane for a classic against Man Utd in 2016!,2020-04-10 11:00:00,,1943,41,0,,,1943,182,5,1,3,3,nan
10157338305468505,"A belter from Bent against Boro 🚀
#GoalOfTheDay",2020-04-09 22:00:01,,1746,45,0,https://m.facebook.com/story.php?story_fbid=10157338305468505&id=351687753504,,1746,146,4,7,3,1,nan
10157335532613505,A fantastic four at The Lane! Who remebers this one? 🖐,2020-04-09 20:00:13,,1718,60,0,https://m.facebook.com/story.php?story_fbid=10157335532613505&id=351687753504,,1718,170,4,1,4,0,nan
10157337923918505,"🗓️ On this day last year...
✨ The first leg in an unbelievable UEFA Champions League quarter-final.",2020-04-09 18:00:01,,11438,147,0,https://m.facebook.com/story.php?story_fbid=10157337923918505&id=351687753504,,11438,1509,34,21,7,6,nan
10157337864233505,"Your videos. Our commentary. Garden goals brought to life!
#SpursAtHome",2020-04-09 16:00:00,,3062,70,0,,,3062,368,11,29,1,0,nan
10157337967348505,"One year ago today, we took a big step towards the Champions League semi-finals! 🤩",2020-04-09 14:30:00,,15605,238,0,,,15605,1761,34,22,52,3,nan
10157332214163505,"Sprints, shoulders and squat thrusts! 💪
Spurs legend Cliff Jones shares his workout routine which keeps him in superb shape at 85 years old! 👊",2020-04-09 11:30:14,,5019,303,0,https://m.facebook.com/story.php?story_fbid=10157332214163505&id=351687753504,,5019,464,25,3,1,2,nan
10157335075273505,"Happy birthday, Giovanni Lo Celso! 🎂",2020-04-09 09:00:26,,13771,375,0,https://m.facebook.com/story.php?story_fbid=10157335075273505&id=351687753504,,13771,1948,31,8,2,1,nan
10157335408273505,"Two-touch football 👌
#GoalOfTheDay",2020-04-08 21:00:01,,5083,74,0,https://m.facebook.com/story.php?story_fbid=10157335408273505&id=351687753504,,5083,536,24,7,1,2,nan
10157335654468505,"🎥 Monster Cam Unseen: Ice cool, Harry Kane ❄️",2020-04-08 19:30:00,,6068,43,0,,,6068,522,13,17,0,3,nan
10156865205443505,A superb win against Sheffield United - featuring Dimitar Berbatov's very first goal for Spurs!,2020-04-08 18:00:32,,1396,46,0,https://m.facebook.com/story.php?story_fbid=10156865205443505&id=351687753504,,1396,117,4,1,0,1,nan
10157334762558505,🗓️ On this day in 2017... a stunning win at White Hart Lane!,2020-04-08 14:00:17,,6391,109,0,,,6391,621,3,5,2,2,nan
10157334660873505,Happy Passover to all of our fans celebrating today!,2020-04-08 11:47:59,,4666,180,0,https://m.facebook.com/story.php?story_fbid=10157334660873505&id=351687753504,,4666,456,9,2,1,9,nan
10157333274528505,"We can confirm that our record goalscorer Jimmy Greaves is currently being treated in hospital. We are in touch with his family and will provide further updates in due course.
Everybody at the Club sends their best wishes to Jimmy and his family.",2020-04-07 23:57:01,,11186,1056,0,https://m.facebook.com/story.php?story_fbid=10157333274528505&id=351687753504,,11186,1617,52,5,3878,2,nan
10157332076268505,Seven heaven on the final day of the season - featuring a Harry Kane hat-trick! 🔥,2020-04-07 18:00:02,,3893,98,0,https://m.facebook.com/story.php?story_fbid=10157332076268505&id=351687753504,,3893,362,8,5,2,2,nan
10157331766748505,"⚡ Magic Moura
#GoalOfTheDay",2020-04-07 14:33:20,,7049,126,0,https://m.facebook.com/story.php?story_fbid=10157331766748505&id=351687753504,,7049,766,17,8,2,3,nan
10157331454193505,"Training individually, together. 💪
#SpursAtHome",2020-04-07 13:00:01,,4579,119,0,https://m.facebook.com/story.php?story_fbid=10157331454193505&id=351687753504,,4579,356,8,34,2,3,nan
10157331406713505,"🗓️ Six years ago today, Harry Kane scored his first Premier League goal ⚽",2020-04-07 11:09:49,,5357,129,0,https://m.facebook.com/story.php?story_fbid=10157331406713505&id=351687753504,,5357,429,12,8,0,3,nan
10157328209033505,A classic encounter with The Canaries in 2011 👊,2020-04-06 20:00:03,,2386,70,0,https://m.facebook.com/story.php?story_fbid=10157328209033505&id=351687753504,,2386,157,2,7,1,2,nan
10157328869478505,"An update on Heung-Min Son.
TOTTENHAMHOTSPUR.COM
Son update | Tottenham Hotspur",2020-04-06 17:03:34,"TOTTENHAMHOTSPUR.COM
Son update | Tottenham Hotspur",9099,192,162,https://m.facebook.com/story.php?story_fbid=10157328869478505&id=351687753504,https://www.tottenhamhotspur.com/news/2020/april/son-update/,9099,665,28,15,77,4,nan
10157328661973505,📱🗣️ A catch-up with Toby Alderweireld...,2020-04-06 15:41:39,,3035,58,0,https://m.facebook.com/story.php?story_fbid=10157328661973505&id=351687753504,,3035,292,3,5,0,1,nan
10157328160008505,"👊 Shape Up With Spurs: Episode 3
💪 This week: Abdominal circuits. Try it at home!
#MondayMotivation",2020-04-06 11:23:28,,1620,29,0,https://m.facebook.com/story.php?story_fbid=10157328160008505&id=351687753504,,1620,137,3,1,1,1,nan
10157319634888505,"1⃣ 💨 Moussa Sissoko
2⃣ ⚡️ Heung Min Son
3⃣ 🎯 Harry Kane
4⃣ ⚽️ Erik Lamela
#GoalOfTheDay",2020-04-05 21:30:00,,5386,64,0,https://m.facebook.com/story.php?story_fbid=10157319634888505&id=351687753504,,5386,646,23,4,2,5,nan
10157319335958505,"A memorable meeting with MIddlesbrough...
...featuring a brilliant brace from Heung Min Son! 🔥",2020-04-05 18:30:10,,2375,42,0,https://m.facebook.com/story.php?story_fbid=10157319335958505&id=351687753504,,2375,237,4,1,0,3,nan
10157325865673505,"Há três anos, uma grande história contra o Swansea! 🤗",2020-04-05 17:47:14,,816,9,0,https://m.facebook.com/story.php?story_fbid=10157325865673505&id=351687753504,,816,88,3,0,0,1,nan
10157319179463505,🎥 Monster cam unseen: Moussa Sissoko 👊,2020-04-05 12:30:00,,5495,82,0,,,5495,767,24,8,0,2,nan
10157319607933505,"Late, late drama at The Liberty, on this day in 2017! 🙌",2020-04-05 10:00:00,,4416,101,0,https://m.facebook.com/story.php?story_fbid=10157319607933505&id=351687753504,,4416,320,3,8,5,3,nan
10157318755948505,"What a goal. What a moment.
⚡️ Harry Kane ⚡️",2020-04-04 22:00:00,,6048,89,0,,,6048,707,37,5,0,2,nan
10157318821898505,💥 A New Year's Day to remember!,2020-04-04 18:30:43,,3436,26,0,,,3436,317,5,2,4,3,nan
10157318799623505,🤩 A true Premier League classic at the Lane!,2020-04-04 16:13:00,,3413,82,0,https://m.facebook.com/story.php?story_fbid=10157318799623505&id=351687753504,,3413,321,6,2,3,6,nan
10157318737978505,⏱️⏪ Bale's beauty beats the Blues!,2020-04-04 11:00:00,,4507,69,0,,,4507,366,7,2,5,3,nan
10157319122253505,"📅 ⏪ This weekend's Matchday Revisited takes us back to a true Premier League classic against Chelsea in 2015!
KO ⏱️ Saturday (12.30pm)",2020-04-03 22:13:00,,1582,59,0,,,1582,160,2,3,1,6,nan
10157319140303505,That day in 2015 when Harry Kane skipped through the Southampton defence... 🔥,2020-04-03 20:00:01,,2374,80,0,https://m.facebook.com/story.php?story_fbid=10157319140303505&id=351687753504,,2374,202,4,4,1,4,nan
10157319086083505,"COVID-19 update: Premier League statement.
TOTTENHAMHOTSPUR.COM
COVID-19 update: Premier League statement, 3 April, 2020 | Tottenham Hotspur",2020-04-03 16:43:09,"TOTTENHAMHOTSPUR.COM
COVID-19 update: Premier League statement, 3 April, 2020 | Tottenham Hotspur",2681,168,48,https://m.facebook.com/story.php?story_fbid=10157319086083505&id=351687753504,https://www.tottenhamhotspur.com/news/2020/april/covid-19-update-premier-league-statement-3-april-2020/,2681,73,4,4,14,11,nan
10157318639893505,Our first ever game at our new home - one year ago today... ✨,2020-04-03 14:00:00,,6645,172,0,https://m.facebook.com/story.php?story_fbid=10157318639893505&id=351687753504,,6645,863,24,9,0,9,nan
10157318422578505,"🗓️ One year ago today, we moved into our new home...",2020-04-03 11:22:42,,23703,509,0,https://m.facebook.com/story.php?story_fbid=10157318422578505&id=351687753504,,23703,3461,83,29,12,18,nan
10157315524353505,"Sonny loves a solo run 🔥
#GoalOfTheDay",2020-04-02 23:00:00,,15518,163,0,https://m.facebook.com/story.php?story_fbid=10157315524353505&id=351687753504,,15518,1256,88,11,5,4,nan
10157315318833505,"#ThrowbackThursday!
🎮 When Harry Kane & Fernando Llorente (oficial) faced Mousa Dembele & Davinson Sánchez in a game of No Rules FIFA! 😂",2020-04-02 20:00:34,,5791,169,0,https://m.facebook.com/story.php?story_fbid=10157315318833505&id=351687753504,,5791,441,6,130,6,9,nan
10157315369098505,Harry Kane and Erik Lamela do the business against Brighton!,2020-04-02 14:56:15,,2759,111,0,https://m.facebook.com/story.php?story_fbid=10157315369098505&id=351687753504,,2759,232,4,4,1,10,nan
10157307840938505,"Keep on stretching! 💪
🏡 🖥️ Stay healthy while working from home with this simple exercise from AIA and Jan Vertonghen!",2020-04-02 11:00:00,,3100,55,0,,,3100,214,2,8,2,0,nan
10157312636383505,"All of our goals at our 🏡
#StayHomeSaveLives",2020-04-01 20:00:06,,5387,295,0,https://m.facebook.com/story.php?story_fbid=10157312636383505&id=351687753504,,5387,618,22,6,5,29,nan
10157312441028505,"🏡 The virtual training sessions continue 💪
#SpursAtHome",2020-04-01 17:37:29,,16860,701,0,https://m.facebook.com/story.php?story_fbid=10157312441028505&id=351687753504,,16860,1874,93,440,5,23,nan
10157312116023505,"⚽️ 🇳🇱 Rafael van der Vaart
⚽️ 🇷🇺 Roman Pavlyuchenko
⚽️ 🏴󠁧󠁢󠁳󠁣󠁴󠁿 Alan Hutton
👊 A wonderful comeback against Wolves.",2020-04-01 16:05:29,,3347,72,0,https://m.facebook.com/story.php?story_fbid=10157312116023505&id=351687753504,,3347,218,7,4,2,4,nan
10157311371688505,"What a win at Stamford Bridge, two years ago today! 🤩",2020-04-01 11:39:09,,7561,137,0,,,7561,766,9,19,8,6,nan
10157307837488505,🏡 🖥️ Ben Davies and AIA bringing you the latest workout to keep you healthy while working from home! 💪,2020-04-01 11:00:00,,2231,35,0,,,2231,192,9,3,1,2,nan
10157308531793505,When we hit Leicester for SIX...,2020-03-31 20:00:27,,4895,105,0,https://m.facebook.com/story.php?story_fbid=10157308531793505&id=351687753504,,4895,430,16,10,4,5,nan
10157308534383505,A look back at the birthday boy's best bits from earlier this season...,2020-03-31 17:13:38,,3782,71,0,https://m.facebook.com/story.php?story_fbid=10157308534383505&id=351687753504,,3782,426,18,3,1,1,nan
10157308158398505,"🏡 Bringing the boys together with a virtual training session! 💪
#SpursAtHome",2020-03-31 13:44:49,,8418,201,0,https://m.facebook.com/story.php?story_fbid=10157308158398505&id=351687753504,,8418,786,12,150,0,6,nan
10157307954378505,"Message from the Chairman.
TOTTENHAMHOTSPUR.COM
Message from the Chairman | Tottenham Hotspur",2020-03-31 11:54:38,"TOTTENHAMHOTSPUR.COM
Message from the Chairman | Tottenham Hotspur",4317,375,131,https://m.facebook.com/story.php?story_fbid=10157307954378505&id=351687753504,https://www.tottenhamhotspur.com/news/2020/march/message-from-the-chairman/,4317,259,9,5,9,71,nan
10157307760288505,"Happy birthday, Japhet Tanganga! 🎂",2020-03-31 11:30:09,,19757,430,0,https://m.facebook.com/story.php?story_fbid=10157307760288505&id=351687753504,,19757,1639,20,40,2,3,nan
10157307704908505,"🏡 🖥️ Another quick and easy workout from AIA to keep you healthy while working from home!
Ft. Harry Winks 💪",2020-03-31 09:39:11,,2127,31,0,,,2127,205,3,5,1,1,nan
10157305587873505,"🤩 📼 One year on, re-watch the full game between our Spurs Legends and Inter Forever at Tottenham Hotspur Stadium!",2020-03-30 21:00:28,,12702,360,468,https://m.facebook.com/story.php?story_fbid=3766950510042001&id=351687753504,,0,0,0,0,0,0,nan
10157305197848505,A wonderful day against Watford at The Lane! 🔥,2020-03-30 18:44:58,,3844,54,0,https://m.facebook.com/story.php?story_fbid=10157305197848505&id=351687753504,,3844,294,11,4,1,1,nan
10157304739498505,"From today, our stadium is being used to support vulnerable individuals across our communities impacted by the COVID-19 pandemic.
The Club has been in discussions with Haringey Council, the Greater London Authority and our NHS and has offered the stadium and its facilities to them.
As a starting point, the stadium’s basement car park is being used as a storage base by the London Food Alliance to ensure food supplies for the most vulnerable people in London.
TOTTENHAMHOTSPUR.COM
Stadium joins national effort to support those impacted by COVID-19 | Tottenham Hotspur",2020-03-30 15:53:35,"TOTTENHAMHOTSPUR.COM
Stadium joins national effort to support those impacted by COVID-19 | Tottenham Hotspur",9385,175,454,https://m.facebook.com/story.php?story_fbid=10157304739498505&id=351687753504,https://www.tottenhamhotspur.com/news/2020/march/stadium-joins-national-effort-to-support-those-impacted-by-covid-19/,9385,1039,16,3,4,0,nan
10157304247158505,"Shape Up With Spurs: Episode 2! ✌️
Stay home and stay active with our Foundation coaches! 💪
#MondayMotivation",2020-03-30 11:39:54,,2343,32,0,https://m.facebook.com/story.php?story_fbid=10157304247158505&id=351687753504,,2343,155,3,5,0,1,nan
10157301730748505,"🖥️ 🏡 AIA providing the tips to keep you healthy while working from home...
...with a little help from Sonny! 🙏",2020-03-30 10:00:07,,4845,81,0,,,4845,755,11,9,1,2,nan
10157300974793505,"⚡️ Today's most electrifying moment, courtesy of Eric Dier! 🚀",2020-03-29 22:16:00,,4688,35,0,,,4688,308,7,5,1,0,nan
10157293967958505,WHAT A WIN! 😍,2020-03-29 19:15:17,,4890,33,0,,,4890,470,13,8,3,1,nan
10157294485068505,🏙️ 💫 A magical night in Manchester in 2010...,2020-03-29 15:00:00,,4324,65,0,,,4324,354,12,2,0,3,nan
10157297437238505,,2020-03-28 12:18:26,,10786,106,0,,,0,0,0,0,0,0,nan
243159006812573,"🤩 ⏱️ SPURS ULTIMATE 90!
Sit back, relax and enjoy the ultimate 90mins of Spurs Premier League action, as voted for by you! 🍿",2020-03-28 12:09:53,,9095,667,286,,,9095,1119,35,30,19,17,nan
10157290793378505,A rocket at The Kop! 🚀,2020-03-27 00:55:00,,8881,197,0,https://m.facebook.com/story.php?story_fbid=10157290793378505&id=351687753504,,8881,791,184,14,5,1,nan
10157290457618505,"🤯 Last-minute limbs at Vicarage Road, courtesy of Heung Min Son!",2020-03-26 18:00:32,,3643,22,0,https://m.facebook.com/story.php?story_fbid=10157290457618505&id=351687753504,,3643,330,12,3,3,1,nan
10157283550293505,🔥 A brilliant win at The Bridge 🔥,2020-03-24 20:00:03,,4523,55,0,https://m.facebook.com/story.php?story_fbid=10157283550293505&id=351687753504,,4523,384,11,7,5,2,nan
10157281479953505,✨ A magical Monday night in Manchester! ✨,2020-03-23 21:23:16,,5917,115,0,https://m.facebook.com/story.php?story_fbid=10157281479953505&id=351687753504,,5917,600,16,7,9,8,nan
10157280467968505,An unforgettable Premier League away day - when we knocked Everton for six! 🔥,2020-03-23 19:00:39,,6272,103,0,https://m.facebook.com/story.php?story_fbid=10157280467968505&id=351687753504,,6272,475,12,6,3,3,nan
10157276029368505,"Showing some 💙 to all our Spurs mums.
Happy Mother’s Day!",2020-03-22 10:56:53,,6800,80,0,https://m.facebook.com/story.php?story_fbid=10157276029368505&id=351687753504,,6800,657,10,12,4,0,nan
10157290814968505,"🏟️⛳ Footgolf at Tottenham Hotspur Stadium!
Heung Min Son, Hugo Lloris, Dele and Lucas Moura battle it out for the prestigious blue jacket!
Who will come out on top? 🏌️⚽",2020-03-21 04:00:00,,11742,874,1105,,,0,0,0,0,0,0,nan
10157266608878505,🏠🏀 Spurs fan and NBA legend Steve Nash takes on the #StayAtHomeChallenge!,2020-03-21 04:00:00,,5415,140,0,https://m.facebook.com/story.php?story_fbid=10157266608878505&id=351687753504,,5415,403,42,19,1,4,nan
10157262724978505,"🔵⏱️ 03' 😟 (0-1)
⚪️⏱️ 12' 😌 (1-1)
🔵⏱️ 20' 😕 (1-2)
🔵⏱️ 52' 😠 (1-3)
⚪️⏱️ 61' 🤨 (2-3)
⚪️⏱️ 75' 😌 (3-3)
🔵⏱️ 80' 😐 (3-4)
⚪️⏱️ 88' 😅 (4-4)
🗓️ 12 years ago today, a Premier League classic at The Lane!",2020-03-19 09:00:00,,8364,119,0,https://m.facebook.com/story.php?story_fbid=10157262724978505&id=351687753504,,8364,588,43,18,0,3,nan
10157259249168505,"🗓️ 13 years ago today, Paul Robinson did THIS 🤯",2020-03-17 16:35:23,,12364,383,0,https://m.facebook.com/story.php?story_fbid=10157259249168505&id=351687753504,,12364,1135,254,197,7,2,nan
513584836246323,Watch live from Hotspur Way as the players prepare for our Champions League clash against RB Leipzig.,2020-03-09 12:39:18,,8690,713,136,,,8690,747,27,24,6,6,nan
10157235439303505,🔜 UEFA Champions League ✨,2020-03-09 10:20:23,,20275,432,0,https://m.facebook.com/story.php?story_fbid=10157235439303505&id=351687753504,,20275,1634,33,80,24,13,nan
10157230637938505,5️⃣0️⃣ Premier League goals for Dele 🔥,2020-03-07 19:47:47,,18045,219,0,https://m.facebook.com/story.php?story_fbid=10157230637938505&id=351687753504,,18045,1969,58,66,13,18,nan
10157228086943505,MATCHDAY!,2020-03-07 08:00:44,,9309,331,0,https://m.facebook.com/story.php?story_fbid=10157228086943505&id=351687753504,,9309,670,13,47,12,9,nan
2437612553216040,📺 LIVE pre-match coverage from Tottenham Hotspur Stadium ahead of tonight's FA Cup clash!,2020-03-04 19:49:26,,11540,1036,388,,,11540,911,35,20,16,20,nan
10157222020113505,Up for the cup! 🏆,2020-03-04 18:02:51,,10344,290,0,https://m.facebook.com/story.php?story_fbid=10157222020113505&id=351687753504,,10344,885,15,60,21,20,nan
10157219275223505,MATCHDAY! We're back in FA Cup action! 👊,2020-03-04 08:00:50,,8144,297,0,https://m.facebook.com/story.php?story_fbid=10157219275223505&id=351687753504,,8144,604,16,14,8,5,nan
10157213047723505,"GOAL! ⚽️
🔥 Steven Bergwijn 🔥
Dele's initial shot is saved by Patricio but Bergwijn rams home the rebound to give us the lead against Wolves! 🙌",2020-03-01 15:26:34,,22992,291,0,https://m.facebook.com/story.php?story_fbid=10157213047723505&id=351687753504,,22992,1897,51,54,21,13,nan
