post_id,text,time,shared_text,likes,comments,shares,post_url,link,like,love,wow,haha,sorry,anger,w3_fb_url
3280837078617637,"Leading the Cherries to play-off victory 🏆
Borrowing a match kit from a supporter 👕
Playing with Defoe and Ferdinand 🤩
Carl Fletcher sat down with afcb.co.uk to discuss his playing memories... 💪
https://www.afcb.co.uk/news/features/bourne-legacy-carl-fletcher/
AFCB.CO.UK
Bourne Legacy: Carl Fletcher",2020-04-12 16:07:09,"AFCB.CO.UK
Bourne Legacy: Carl Fletcher",146,12,3,https://m.facebook.com/story.php?story_fbid=3280837078617637&id=246692125365496,http://afcb.co.uk/,146,7,0,1,0,0,nan
3280256772009001,Happy Easter to all the Cherries fans celebrating today 🍒,2020-04-12 10:58:21,,577,11,0,https://m.facebook.com/story.php?story_fbid=3280256772009001&id=246692125365496,,577,47,1,1,0,0,nan
3277754238925921,"Happy birthday, Matt Holland! 🙌
What are your memories of the former Cherries captain? 🍒",2020-04-11 11:42:40,,397,50,0,https://m.facebook.com/story.php?story_fbid=3277754238925921&id=246692125365496,,397,14,1,0,0,0,nan
3277691208932224,"“He is a perfectionist and his philosophy is total football. That’s why I enjoyed playing under him as much as I did."" 🗣️
Shaun MacDonald reveals why Eddie Howe has been successful as Cherries boss 💪
https://www.afcb.co.uk/news/features/eddie-brought-togetherness-and-team-spirit/
AFCB.CO.UK
Eddie brought togetherness and team spirit",2020-04-11 11:02:26,"AFCB.CO.UK
Eddie brought togetherness and team spirit",86,2,0,https://m.facebook.com/story.php?story_fbid=3277691208932224&id=246692125365496,https://www.afcb.co.uk/news/features/eddie-brought-togetherness-and-team-spirit/,86,4,0,0,0,0,nan
3276060869095258,"Jefferson Lerma ❤️️❤️️❤️️
How good has he been for us since he signed?",2020-04-10 17:44:52,,412,46,0,https://m.facebook.com/story.php?story_fbid=3276060869095258&id=246692125365496,,412,77,1,0,0,0,nan
3275383612496317,"""I’d be lying if I said I hadn’t downloaded the new Disney TV!""
Here's what Brooksy is getting up to during this time spent at home 👇
#afcb 🍒
https://www.afcb.co.uk/news/first-team/brooks-on-beating-the-isolation-blues/
AFCB.CO.UK
Brooks on beating the isolation blues",2020-04-10 11:22:57,"AFCB.CO.UK
Brooks on beating the isolation blues",133,3,0,https://m.facebook.com/story.php?story_fbid=3275383612496317&id=246692125365496,https://www.afcb.co.uk/news/first-team/brooks-on-beating-the-isolation-blues/,133,10,0,1,0,0,nan
3273896369311708,"He's scored plenty, but what are Callum Wilson's top five Premier League goals?
Find out from the man himself, as Callum picks the best he's scored! 🔥🔥🔥
https://youtu.be/l92HOLr_tMs
YOUTUBE.COM
CALLUM WILSON'S TOP FIVE PREMIER LEAGUE GOALS 🔥🔥🔥",2020-04-09 20:18:01,"YOUTUBE.COM
CALLUM WILSON'S TOP FIVE PREMIER LEAGUE GOALS 🔥🔥🔥",120,0,5,https://m.facebook.com/story.php?story_fbid=3273896369311708&id=246692125365496,https://youtu.be/l92HOLr_tMs,120,14,0,0,0,0,nan
3273503892684289,"Another cult hero 🙌
Danny Hollands is the latest player to take part in The Journey, talking about his part in a turbulent time for the club.
https://www.afcb.co.uk/news/features/hollands-went-from-villain-to-hero-at-accy/
AFCB.CO.UK
Hollands went from villain to hero at Accy",2020-04-09 17:01:20,"AFCB.CO.UK
Hollands went from villain to hero at Accy",75,0,2,https://m.facebook.com/story.php?story_fbid=3273503892684289&id=246692125365496,https://www.afcb.co.uk/news/features/hollands-went-from-villain-to-hero-at-accy/,75,3,0,0,0,0,nan
3272861292748549,"Couldn't join us for #CherriesRepicked last night?
Not to worry, the full replay is now permanently on our YouTube channel if you want some classic viewing 👌
⏪ youtu.be/SHwOYjUAsn0 ⏪",2020-04-09 10:45:08,,161,8,0,https://m.facebook.com/story.php?story_fbid=3272861292748549&id=246692125365496,https://youtu.be/SHwOYjUAsn0,161,21,0,0,0,0,nan
3271529549548390,"We’re LIVE with #CherriesRepicked! ⏪
Join us for the full 90 minutes of our first Premier League win and some more big moments in this club's history at Upton Park in 2015.
Get involved! 💻 https://youtu.be/SHwOYjUAsn0
YOUTUBE.COM
West Ham 3-4 AFC Bournemouth | Full Match | Premier League | Cherries Repicked 🍒",2020-04-08 20:03:01,"YOUTUBE.COM
West Ham 3-4 AFC Bournemouth | Full Match | Premier League | Cherries Repicked 🍒",32,1,0,https://m.facebook.com/story.php?story_fbid=3271529549548390&id=246692125365496,https://youtu.be/SHwOYjUAsn0,32,5,0,0,0,0,nan
3271229186245093,"""I can't wait to watch it back on YouTube later!""
We got in touch with club legend Marc Pugh and he tells us his memories from tonight's #CherriesRepicked game at West Ham ❤️❤️️
https://www.afcb.co.uk/news/club-news/pugh-set-to-watch-famous-chop/
AFCB.CO.UK
Pugh set to watch 'famous chop'",2020-04-08 17:24:02,"AFCB.CO.UK
Pugh set to watch 'famous chop'",137,6,5,https://m.facebook.com/story.php?story_fbid=3271229186245093&id=246692125365496,https://www.afcb.co.uk/news/club-news/pugh-set-to-watch-famous-chop/,137,15,1,0,0,0,nan
3270825889618756,"A solid partnership on the pitch...
Now you can have either Cookie or Nath as your new phone Wallpaper!
#WallpaperWednesday 📲",2020-04-08 14:13:05,,141,6,0,https://m.facebook.com/story.php?story_fbid=3270825889618756&id=246692125365496,,141,12,0,0,0,0,nan
3270439619657383,"Introducing... Cherries Repicked ⏪
The club's YouTube channel will be streaming some of our finest ever games as part of the new series 🔥
It all kicks off tonight at 7pm with our famous West Ham win in 2015 🙌
👇 Set a reminder and join us! 👇
https://www.youtube.com/watch?v=SHwOYjUAsn0
YOUTUBE.COM
West Ham 3-4 AFC Bournemouth | Full Match | Premier League | Cherries Repicked 🍒",2020-04-08 10:00:10,"YOUTUBE.COM
West Ham 3-4 AFC Bournemouth | Full Match | Premier League | Cherries Repicked 🍒",146,30,18,https://m.facebook.com/story.php?story_fbid=3270439619657383&id=246692125365496,https://www.youtube.com/watch?v=SHwOYjUAsn0,146,18,0,0,0,0,nan
3268761969825148,"Cherries legend 🍒
Happy birthday to former captain Carl Fletcher, who turns 40 today 👊",2020-04-07 16:58:53,,311,3,0,https://m.facebook.com/story.php?story_fbid=3268761969825148&id=246692125365496,,311,10,0,0,0,0,nan
3268374969863848,"15 goals 🔥
18 assists 🤝
2014/15 was an impressive season for Matt Ritchie and the winger sits down with afcb.co.uk to share his memories of our promotion to the top-flight 💪
https://www.afcb.co.uk/news/features/we-proved-all-the-doubters-wrong/
AFCB.CO.UK
We proved all the doubters wrong",2020-04-07 13:26:15,"AFCB.CO.UK
We proved all the doubters wrong",141,8,4,https://m.facebook.com/story.php?story_fbid=3268374969863848&id=246692125365496,http://afcb.co.uk/,141,11,0,0,0,0,nan
3266652290036116,"Well, that's one way of celebrating your birthday, Jack 😂",2020-04-06 18:40:35,,89,2,0,https://m.facebook.com/story.php?story_fbid=3266652290036116&id=246692125365496,,89,13,0,0,0,0,nan
3266205516747460,"18': 0-1
21': 0-2
😔😔😔😔😔😔
45': 2-2
48': 3-2
74': 4-2
😃😃😃😃😃😃
WHAT A DAY THIS WAS FIVE YEARS AGO 🙌",2020-04-06 14:36:59,,322,30,0,https://m.facebook.com/story.php?story_fbid=3266205516747460&id=246692125365496,,322,44,2,1,0,0,nan
3265855636782448,"Wishing a very happy birthday to Jack Stacey 🙌🎊🎂
Our defender turns 24 today, leave him a birthday message! 🥳️",2020-04-06 10:35:39,,283,38,0,,,283,16,0,1,0,0,nan
3264051373629541,"🎮 WE ARE LIVE 🎮
Watch AFC Bournemouth vs Newcastle United on YouTube on FIFA 20 NOW 👇
https://www.youtube.com/watch?v=uOsW3lJERCU&feature=youtu.be
YOUTUBE.COM
LIVE: AFC Bournemouth v Newcastle | FIFA 20 🙌",2020-04-05 16:00:10,"YOUTUBE.COM
LIVE: AFC Bournemouth v Newcastle | FIFA 20 🙌",37,2,0,https://m.facebook.com/story.php?story_fbid=3264051373629541&id=246692125365496,https://www.youtube.com/watch?v=uOsW3lJERCU&feature=youtu.be,37,0,0,0,0,0,nan
3263827416985270,"There can only be one word... LEGEND.
Here's are some of Fletch's best memories in red and black ❤️️
https://www.afcb.co.uk/news/features/bourne-legacy-steve-fletcher/
AFCB.CO.UK
Bourne Legacy: Steve Fletcher",2020-04-05 13:58:10,"AFCB.CO.UK
Bourne Legacy: Steve Fletcher",219,16,10,https://m.facebook.com/story.php?story_fbid=3263827416985270&id=246692125365496,https://www.afcb.co.uk/news/features/bourne-legacy-steve-fletcher/,219,32,0,0,0,0,nan
3263625780338767,"Come and join us for another EA SPORTS FIFA matchday 🙌
🍒 AFC Bournemouth v Newcastle United ⚫️
⏰ 3pm
🎮📲 Live on YouTube
Set a reminder NOW! 👇
https://youtu.be/uOsW3lJERCU
YOUTUBE.COM
LIVE: AFC Bournemouth v Newcastle | FIFA 20 🙌",2020-04-05 11:47:29,"YOUTUBE.COM
LIVE: AFC Bournemouth v Newcastle | FIFA 20 🙌",36,0,2,https://m.facebook.com/story.php?story_fbid=3263625780338767&id=246692125365496,https://youtu.be/uOsW3lJERCU,36,1,0,0,1,0,nan
3262125340488811,"Underrated 👏
Eunan O'Kane talks to us about his rise through the ranks with the club and his part in a magical 2012/13 season 🙌
https://www.afcb.co.uk/news/features/okane-was-a-central-figure-in-promotion/
AFCB.CO.UK
O'Kane was a central figure in promotion",2020-04-04 19:01:06,"AFCB.CO.UK
O'Kane was a central figure in promotion",88,3,0,https://m.facebook.com/story.php?story_fbid=3262125340488811&id=246692125365496,https://www.afcb.co.uk/news/features/okane-was-a-central-figure-in-promotion/,88,4,0,1,0,0,nan
3261474253887253,"We're not crying, you are ❤️️
Young George is ill in hospital at the moment 😞
So Rambo wanted to get involved and help make his day 👏",2020-04-04 13:11:33,,617,112,0,https://m.facebook.com/story.php?story_fbid=3261474253887253&id=246692125365496,,617,332,3,0,3,0,nan
3261222263912452,"We all need to stay positive during this time 👍
So here's something to make you laugh... 😂
https://www.youtube.com/watch?v=JN8XyaZtUFk
YOUTUBE.COM
THE ULTIMATE WALES QUIZ 🏴󠁧󠁢󠁷󠁬󠁳󠁿 | Harry Wilson vs Chris Mepham",2020-04-04 10:19:00,"YOUTUBE.COM
THE ULTIMATE WALES QUIZ 🏴󠁧󠁢󠁷󠁬󠁳󠁿 | Harry Wilson vs Chris Mepham",50,1,3,https://m.facebook.com/story.php?story_fbid=3261222263912452&id=246692125365496,https://www.youtube.com/watch?v=JN8XyaZtUFk,50,1,0,0,0,0,nan
3259523957415616,"The Premier League has issued the following statement after a meeting of league shareholders today:
https://www.afcb.co.uk/news/club-news/premier-league-shareholders-issue-statement/
AFCB.CO.UK
Premier League shareholders issue statement",2020-04-03 16:45:04,"AFCB.CO.UK
Premier League shareholders issue statement",206,18,20,https://m.facebook.com/story.php?story_fbid=3259523957415616&id=246692125365496,https://www.afcb.co.uk/news/club-news/premier-league-shareholders-issue-statement/,206,5,0,0,1,0,nan
3259205597447452,"A special interview 👋
Charlie Daniels catches up with Manish Bhasin to talk about his injury rehab and isolation 👇
https://www.youtube.com/watch?v=wFg0mLltMd8
YOUTUBE.COM
Charlie Daniels catches up with Manish Bhasin 👋",2020-04-03 13:59:59,"YOUTUBE.COM
Charlie Daniels catches up with Manish Bhasin 👋",75,6,4,https://m.facebook.com/story.php?story_fbid=3259205597447452&id=246692125365496,https://www.youtube.com/watch?v=wFg0mLltMd8,75,1,0,0,0,0,nan
3258861020815243,"How big was this goal? 😃
#OnThisDay back in 2015, Kenwyne Jones scored on his debut to get us a crucial Championship point against Ipswich 👊",2020-04-03 10:08:27,,535,94,0,https://m.facebook.com/story.php?story_fbid=3258861020815243&id=246692125365496,,535,78,0,2,0,0,nan
3256805514354127,"Injury recovery 💪
Life without football 😞
His dream of getting back to help the team 🤗
We caught up with David Brooks in isolation 👋
https://www.afcb.co.uk/news/first-team/brooks-you-can-take-football-for-granted/
AFCB.CO.UK
Brooks - You can take football for granted",2020-04-02 13:09:56,"AFCB.CO.UK
Brooks - You can take football for granted",158,7,6,https://m.facebook.com/story.php?story_fbid=3256805514354127&id=246692125365496,https://www.afcb.co.uk/news/first-team/brooks-you-can-take-football-for-granted/,158,9,1,0,0,0,nan
3256619234372755,"❤️️❤️️❤️️
https://www.afcb.co.uk/news/features/don-t-have-limits-dare-to-dream-and-believe-in-yourself/
AFCB.CO.UK
Don’t have limits, dare to dream and believe in yourself",2020-04-02 10:58:49,"AFCB.CO.UK
Don’t have limits, dare to dream and believe in yourself",46,0,0,https://m.facebook.com/story.php?story_fbid=3256619234372755&id=246692125365496,https://www.afcb.co.uk/news/features/don-t-have-limits-dare-to-dream-and-believe-in-yourself/,46,6,0,0,0,0,nan
3255423581158987,"Important message ✅
Banging goal ✅
Protect the NHS ❤️️",2020-04-01 22:02:49,,192,16,0,https://m.facebook.com/story.php?story_fbid=3255423581158987&id=246692125365496,,192,23,3,0,0,1,nan
3255037464530932,The gaffer with a very important message 👊,2020-04-01 18:34:20,,499,38,0,https://m.facebook.com/story.php?story_fbid=3255037464530932&id=246692125365496,,499,85,2,1,0,0,nan
3254793227888689,"CLUB STATEMENT.
Chief executive Neill Blake, first team technical director Richard Hughes, manager Eddie Howe and assistant manager Jason Tindall have all taken significant, voluntary pay cuts.
The club have also temporarily furloughed certain staff, but those affected will have 100% of their wages paid.
Statement on employees in full 👇
https://www.afcb.co.uk/news/club-news/club-statement-covid-19-update/
AFCB.CO.UK
Club statement: COVID-19 update",2020-04-01 16:30:22,"AFCB.CO.UK
Club statement: COVID-19 update",670,75,70,https://m.facebook.com/story.php?story_fbid=3254793227888689&id=246692125365496,https://www.afcb.co.uk/news/club-news/club-statement-covid-19-update/,670,98,0,1,2,2,nan
3254216781279667,"Get involved in #WallpaperWednesday 🙌
Which one will you choose this week? 🤔",2020-04-01 15:12:00,,76,12,0,https://m.facebook.com/story.php?story_fbid=3254216781279667&id=246692125365496,,76,2,0,0,0,0,nan
3254386027929409,"Get the kids involved 🙌
Print off our photo of Philip Billing and do some colouring 🎨🖌
We want to see your best attempts below! 👇",2020-04-01 12:41:01,,143,26,0,,,143,10,0,1,0,0,nan
3254176984616980,"⭐️ Competition time ⭐️
Can you guess how many Easter eggs are in the jar? 🥚
Comment below with your answer and we'll pick a winner tomorrow! 🍫",2020-04-01 10:19:00,,53,266,0,,,53,1,0,0,0,0,nan
3252937368074275,"We’re pleased to be doing our bit for Bournemouth Foodbank 👍
https://www.afcb.co.uk/news/club-news/club-donate-easter-eggs-to-foodbank/
AFCB.CO.UK
Club donate Easter eggs to foodbank",2020-03-31 20:52:57,"AFCB.CO.UK
Club donate Easter eggs to foodbank",122,3,7,https://m.facebook.com/story.php?story_fbid=3252937368074275&id=246692125365496,https://www.afcb.co.uk/news/club-news/club-donate-easter-eggs-to-foodbank/,122,10,0,0,0,0,nan
3252721881429157,"Stay at home 🏡
Protect the NHS 🚑
Save lives 🙏",2020-03-31 19:01:16,,112,3,0,https://m.facebook.com/story.php?story_fbid=3252721881429157&id=246692125365496,,112,12,0,0,0,0,nan
3252292501472095,"We're missing the football 😔
So why not look back at all of Joshua King's Premier League goals just because... 🤷‍♂️🤷
🔥🔥",2020-03-31 15:15:08,,218,9,0,https://m.facebook.com/story.php?story_fbid=3252292501472095&id=246692125365496,,218,24,1,0,0,0,nan
3252022938165718,"🗣 “Sheffield Wednesday scored at Watford and it was the perfect end to probably what most Bournemouth fans would say was the perfect season.”
Eddie Howe looks back on our famous promotion from the Championship 🏆👇
https://www.afcb.co.uk/news/club-news/promotion-capped-perfect-season-says-eddie/
AFCB.CO.UK
Promotion capped 'perfect season' says Eddie",2020-03-31 12:29:26,"AFCB.CO.UK
Promotion capped 'perfect season' says Eddie",124,11,4,https://m.facebook.com/story.php?story_fbid=3252022938165718&id=246692125365496,https://www.afcb.co.uk/news/club-news/promotion-capped-perfect-season-says-eddie/,124,8,1,0,0,0,nan
3251800231521322,"A last-minute equaliser 💥
On this day two years ago, we came from behind to pick up a point against Watford 👇",2020-03-31 09:54:42,,180,6,0,https://m.facebook.com/story.php?story_fbid=3251800231521322&id=246692125365496,,180,11,0,1,0,0,nan
3250294081671937,"A different Goal of the Month this time... 🥇
We looked back at some of our finest strikes scored in March over the years 🚀",2020-03-30 17:47:01,,88,10,0,https://m.facebook.com/story.php?story_fbid=3250294081671937&id=246692125365496,,88,16,1,0,0,0,nan
3250022765032402,The message has never been stronger... 🏡,2020-03-30 15:41:46,,100,5,0,https://m.facebook.com/story.php?story_fbid=3250022765032402&id=246692125365496,,100,8,0,0,0,0,nan
3249827485051930,"We're having a throwback... 📆
With Minus 17 now 🆓 on YouTube, here are some of the best moments from the season in picture form! 📸
https://www.afcb.co.uk/news/club-news/minus-17-memorable-photos/
AFCB.CO.UK
Best photos from Minus 17 season",2020-03-30 13:59:01,"AFCB.CO.UK
Best photos from Minus 17 season",93,2,2,https://m.facebook.com/story.php?story_fbid=3249827485051930&id=246692125365496,https://www.afcb.co.uk/news/club-news/minus-17-memorable-photos/,93,3,0,1,0,0,nan
3249672218400790,"The story behind the dream 🍒
Relive the great escape with our club documentary, Minus 17.
Completely free on YouTube 🎬👇
https://www.afcb.co.uk/news/club-news/club-to-launch-minus-17-on-youtube/
AFCB.CO.UK
Watch documentary Minus 17 on YouTube for FREE!",2020-03-30 12:15:55,"AFCB.CO.UK
Watch documentary Minus 17 on YouTube for FREE!",103,2,6,https://m.facebook.com/story.php?story_fbid=3249672218400790&id=246692125365496,https://www.afcb.co.uk/news/club-news/club-to-launch-minus-17-on-youtube/,103,3,0,0,0,0,nan
3248071541894191,"Stay home, save lives 👊",2020-03-29 19:27:24,,152,6,0,https://m.facebook.com/story.php?story_fbid=3248071541894191&id=246692125365496,,152,7,0,0,0,0,nan
3247680288599983,"🗣 ""Although I was focusing on managing Burnley at the time, the first result I looked for every week was Bournemouth’s.""
Part 2⃣ of The Journey sees Eddie Howe look back at our memorable promotion to the Championship 🏆👇
https://www.afcb.co.uk/news/club-news/nerveless-cherries-achieved-something-very-special/
AFCB.CO.UK
Nerveless Cherries achieved something 'very special'",2020-03-29 16:16:52,"AFCB.CO.UK
Nerveless Cherries achieved something 'very special'",90,2,6,https://m.facebook.com/story.php?story_fbid=3247680288599983&id=246692125365496,https://www.afcb.co.uk/news/club-news/nerveless-cherries-achieved-something-very-special/,90,7,0,1,0,0,nan
3247172675317411,"Confirmation that our Easter soccer camps have been cancelled ❌
https://www.afcb.co.uk/news/community/easter-soccer-camps-cancelled/
AFCB.CO.UK
Easter Soccer Camps Cancelled",2020-03-29 11:27:18,"AFCB.CO.UK
Easter Soccer Camps Cancelled",47,2,2,https://m.facebook.com/story.php?story_fbid=3247172675317411&id=246692125365496,https://www.afcb.co.uk/news/community/easter-soccer-camps-cancelled/,47,0,0,0,8,0,nan
3245468725487806,"You know the message, and it couldn't be more important.",2020-03-28 16:54:18,,82,1,0,https://m.facebook.com/story.php?story_fbid=3245468725487806&id=246692125365496,,82,4,0,0,0,0,nan
3245101605524518,"Missing your Saturday afternoon competitiveness? 🤔 Well, we at least have a quiz for you...
https://www.afcb.co.uk/news/first-team/quiz-cherries-internationals/
AFCB.CO.UK
Quiz: Cherries Internationals",2020-03-28 13:45:45,"AFCB.CO.UK
Quiz: Cherries Internationals",91,0,5,https://m.facebook.com/story.php?story_fbid=3245101605524518&id=246692125365496,https://www.afcb.co.uk/news/first-team/quiz-cherries-internationals/,91,0,0,0,0,0,nan
3245064422194903,"Claus Jorgensen's first move to English football was with the Cherries, he tells us all about it 💬
https://www.afcb.co.uk/news/features/bourne-legacy-claus-jorgensen/
AFCB.CO.UK
Bourne Legacy: Claus Jorgensen",2020-03-28 13:26:03,"AFCB.CO.UK
Bourne Legacy: Claus Jorgensen",115,19,2,https://m.facebook.com/story.php?story_fbid=3245064422194903&id=246692125365496,https://www.afcb.co.uk/news/features/bourne-legacy-claus-jorgensen/,115,4,1,0,0,0,nan
3243459115688767,"The club has been calling vulnerable supporters throughout the Covid 19 pandemic ☎️
Steve Cook wanted to get involved. Here is his conversation with 89-year-old super-fan, Henry 🍪
It's absolutely lovely ❤️🖤",2020-03-27 20:29:11,,513,52,0,https://m.facebook.com/story.php?story_fbid=3243459115688767&id=246692125365496,,513,184,1,0,0,0,nan
3243066772394668,"Something for the kids over the weekend 🔢🎨
https://www.afcb.co.uk/news/community/educate-your-children-with-activity-packs/
AFCB.CO.UK
New activity pack available for children",2020-03-27 17:02:01,"AFCB.CO.UK
New activity pack available for children",21,1,3,https://m.facebook.com/story.php?story_fbid=3243066772394668&id=246692125365496,https://www.afcb.co.uk/news/community/educate-your-children-with-activity-packs/,21,1,0,0,0,0,nan
3242897835744895,"Well, Wales were meant to be playing this evening 😅
In preparation, we had a little quiz with two of our Welshmen... and thought it was worth a watch anyway! 🏴󠁧󠁢󠁷󠁬󠁳󠁿
Watch in full 👉 youtube.com/watch?v=JN8XyaZtUFk",2020-03-27 15:33:37,,48,1,0,https://m.facebook.com/story.php?story_fbid=3242897835744895&id=246692125365496,https://youtube.com/watch?v=JN8XyaZtUFk,48,3,0,0,0,0,nan
3242663392435006,Another incredibly important message from our lads... 🙏,2020-03-27 13:37:16,,79,1,0,https://m.facebook.com/story.php?story_fbid=3242663392435006&id=246692125365496,,79,6,0,0,0,0,nan
3242500015784677,"🔟 years ago!
What a season it was, as we were promoted from League Two 😍
The gaffer revisits it... 👇
https://www.afcb.co.uk/news/club-news/fast-start-laid-foundations-for-promotion/
AFCB.CO.UK
Fast start laid foundations for promotion",2020-03-27 11:59:01,"AFCB.CO.UK
Fast start laid foundations for promotion",72,0,3,https://m.facebook.com/story.php?story_fbid=3242500015784677&id=246692125365496,https://www.afcb.co.uk/news/club-news/fast-start-laid-foundations-for-promotion/,72,6,0,0,0,0,nan
3242342215800457,"It's spring! 🌤
So why not make the most of our latest offer in the Superstore, with two polos for £35?! 🙌
Only available to order online here 👉 bit.ly/spring-polo",2020-03-27 10:14:01,,36,0,0,,https://bit.ly/spring-polo,36,0,0,0,0,0,nan
3241114202589925,"Stay inside, save lives 🙏",2020-03-26 21:00:40,,114,0,0,https://m.facebook.com/story.php?story_fbid=3241114202589925&id=246692125365496,,114,13,0,0,0,0,nan
3240782705956408,"The season has come to an end for our Women's team ️⚽️❌
https://www.afcb.co.uk/news/women/womens-season-comes-to-an-end/
AFCB.CO.UK
Women's season comes to an end",2020-03-26 18:16:44,"AFCB.CO.UK
Women's season comes to an end",92,6,9,https://m.facebook.com/story.php?story_fbid=3240782705956408&id=246692125365496,https://www.afcb.co.uk/news/women/womens-season-comes-to-an-end/,92,1,2,0,27,0,nan
3240590932642252,"📆 It’s been quite the journey...
And we’ll be looking back at it all from those who made it happen 👊
https://www.afcb.co.uk/news/club-news/the-journey-the-story-of-afc-bournemouths-remarkable-rise/
AFCB.CO.UK
The Journey – the story of AFC Bournemouth's remarkable rise",2020-03-26 16:40:23,"AFCB.CO.UK
The Journey – the story of AFC Bournemouth's remarkable rise",56,0,2,https://m.facebook.com/story.php?story_fbid=3240590932642252&id=246692125365496,https://www.afcb.co.uk/news/club-news/the-journey-the-story-of-afc-bournemouths-remarkable-rise/,56,5,0,0,0,0,nan
