post_id,text,time,shared_text,likes,comments,shares,post_url,link,like,love,wow,haha,sorry,anger,w3_fb_url
10157212786609537,"Saturday - 🐝 v 🐯 (12pm)
Sunday - 🐯 v 🔵 (12:30pm)
We've got another weekend of super Hull City action lined up!
➡️ https://bit.ly/FMRHC3",2020-04-10 21:00:00,,90,8,0,https://m.facebook.com/story.php?story_fbid=10157212786609537&id=258479264536,https://bit.ly/FMRHC3,90,4,0,0,0,0,nan
10157212638809537,"0-0 draws can be disappointing 🙄
However, they can also be very important...
➡️ https://bit.ly/KTS0-0",2020-04-10 18:00:00,,40,5,0,https://m.facebook.com/story.php?story_fbid=10157212638809537&id=258479264536,https://bit.ly/KTS0-0,40,2,0,0,0,0,nan
10157212615339537,"Hull City fans of all ages can pass the time in lockdown by downloading a free tiger stripe colouring-in sheet to highlight the importance of staying home and saving lives!
Download here ➡️ https://www.hullcitytigers.com/tigers-themed-stay-home-save-lives-colouring-in-sheet-available-to-download/",2020-04-10 16:00:00,,9,0,0,https://m.facebook.com/story.php?story_fbid=10157212615339537&id=258479264536,https://www.hullcitytigers.com/tigers-themed-stay-home-save-lives-colouring-in-sheet-available-to-download/,9,1,0,0,0,0,nan
10157212594194537,"Reviewing the promotion in our 1958/59 season...🙌
➡️ https://bit.ly/FTAOnTheUp",2020-04-10 14:00:01,,29,5,0,https://m.facebook.com/story.php?story_fbid=10157212594194537&id=258479264536,https://bit.ly/FTAOnTheUp,29,3,0,0,0,0,nan
10157212581674537,"Making the first loan switch of your career can be a daunting prospect for some young players. Out of their comfort zone and thrown into the deep unknown away from their loved ones and friends - it can make or break a career at such a tender age. For Jacob Greaves, however, this has been the smoothest of transitions.
➡️ https://bit.ly/GreavesApr20",2020-04-09 19:00:00,,94,2,0,https://m.facebook.com/story.php?story_fbid=10157212581674537&id=258479264536,https://bit.ly/GreavesApr20,94,3,0,0,0,0,nan
10157212570274537,"Tigers 5s becomes Tigers 6s in the next instalment of our regular feature as we continue our look to back to the past with the six men to have enjoyed the role of player/manager at Hull City...
HULLCITYTIGERS.COM
Tigers 5s: Player/Managers - Hull City Tigers",2020-04-09 16:00:33,"HULLCITYTIGERS.COM
Tigers 5s: Player/Managers - Hull City Tigers",18,2,0,https://m.facebook.com/story.php?story_fbid=10157212570274537&id=258479264536,https://bit.ly/T5PlayerManager,18,1,0,0,0,0,nan
10157212476069537,"Six goals. 😱
One game. 🤯
Duane Darby. 🔥
HULLCITYTIGERS.COM
From The Archives: Darby's Super Six - Hull City Tigers",2020-04-09 14:02:37,"HULLCITYTIGERS.COM
From The Archives: Darby's Super Six - Hull City Tigers",79,11,7,https://m.facebook.com/story.php?story_fbid=10157212476069537&id=258479264536,https://bit.ly/FTADarby6,79,4,0,0,0,0,nan
10157209526429537,"With no football, our MKM Building Supplies Goal of the Month has instead taken a look back at 10 of the best Hull City goals scored in March! ⚽️
Which is your favourite? 🤔
➡️ https://bit.ly/MKMGOTMClassicMar",2020-04-08 18:01:00,,35,6,0,https://m.facebook.com/story.php?story_fbid=10157209526429537&id=258479264536,https://bit.ly/MKMGOTMClassicMar,35,3,0,0,0,0,nan
10157209538669537,"🇮🇹 A look at the Tigers' Anglo-Italian Cup journey, including a win over Lazio...
➡️ https://bit.ly/FTITheItalianJob
HULLCITYTIGERS.COM
From The Archives: The Italian Job - Hull City Tigers",2020-04-08 17:00:22,"HULLCITYTIGERS.COM
From The Archives: The Italian Job - Hull City Tigers",28,7,3,https://m.facebook.com/story.php?story_fbid=10157209538669537&id=258479264536,https://bit.ly/FTITheItalianJob,28,0,0,0,0,0,nan
10157208981094537,"Reece Burke took control of our Twitter account last night to answer questions from Hull City fans...
Here's how it went down...👇
HULLCITYTIGERS.COM
Twitter Takeover: Reece Burke - Hull City Tigers",2020-04-08 12:15:28,"HULLCITYTIGERS.COM
Twitter Takeover: Reece Burke - Hull City Tigers",15,0,0,https://m.facebook.com/story.php?story_fbid=10157208981094537&id=258479264536,https://bit.ly/TTRB5,15,0,0,0,0,0,nan
10157205829984537,"🏁 Ready, set, go!
Which member of the 06/07 squad claimed 1st place as the squad went go-karting? Find out as Tigers TV goes RETRO in part of a new series! 🙌
bit.ly/TTVRetroGrandPrix",2020-04-07 18:00:01,,18,0,0,https://m.facebook.com/story.php?story_fbid=10157205829984537&id=258479264536,https://bit.ly/TTVRetroGrandPrix,18,0,0,0,0,0,nan
10157205790929537,"A look back to the promotion celebrations of 03/04...
➡️ bit.ly/FTITaylorPromotion",2020-04-07 14:00:00,,113,5,0,https://m.facebook.com/story.php?story_fbid=10157205790929537&id=258479264536,https://bit.ly/FTITaylorPromotion,113,12,0,0,0,0,nan
10157202763619537,"Club Statement: Coronavirus Job Retention Scheme
➡️ bit.ly/ClubStatementJobRetentionScheme",2020-04-06 18:00:00,,51,29,0,https://m.facebook.com/story.php?story_fbid=10157202763619537&id=258479264536,https://bit.ly/ClubStatementJobRetentionScheme,51,0,1,0,0,11,nan
10157202624279537,"🎨 Hull City fans of all ages can pass the time in lockdown by downloading a free tiger stripe colouring-in sheet to highlight the importance of staying home and saving lives.
➡️ bit.ly/SHSLColourSheet",2020-04-06 16:00:11,,12,0,0,https://m.facebook.com/story.php?story_fbid=10157202624279537&id=258479264536,https://bit.ly/SHSLColourSheet,12,0,0,0,0,0,nan
10157202352729537,"🔝 flight!
➡️ bit.ly/FTITopFlight
HULLCITYTIGERS.COM
From The Archives: Top-Flight Tigers - Hull City Tigers",2020-04-06 14:03:12,"HULLCITYTIGERS.COM
From The Archives: Top-Flight Tigers - Hull City Tigers",45,6,4,https://m.facebook.com/story.php?story_fbid=10157202352729537&id=258479264536,https://bit.ly/FTITopFlight,45,3,0,0,0,0,nan
10157193221214537,"Once a 🐯...
➡️ bit.ly/MichaelTurnerOAT",2020-04-05 19:00:00,,203,18,0,https://m.facebook.com/story.php?story_fbid=10157193221214537&id=258479264536,https://bit.ly/MichaelTurnerOAT,203,23,0,0,0,0,nan
10157193162654537,"Our next Classic Clash comes from the 2016/17 season, where the Tigers overcame Liverpool in a 2-0 victory at the KCOM Stadium...
WATCH HERE ➡️ bit.ly/ClassicClashLIV17H",2020-04-05 13:35:00,,84,24,0,https://m.facebook.com/story.php?story_fbid=10157193162654537&id=258479264536,https://bit.ly/ClassicClashLIV17H,84,8,1,1,0,0,nan
10157193139189537,"🇪🇸 Remembering the 1950/51 end of season tour of Spain as the Tigers came up against Atletico Madrid, Athletic Bilbao and FC Barcelona...
➡️ bit.ly/FTISpanishTigers",2020-04-04 20:30:00,,41,0,0,https://m.facebook.com/story.php?story_fbid=10157193139189537&id=258479264536,https://bit.ly/FTISpanishTigers,41,0,0,0,0,0,nan
10157193114919537,"Can you spot yourself in our Fan Gallery from that memorable day in 2013?
➡️ https://www.hullcitytigers.com/full-match-replay-live-fan-gallery/",2020-04-04 19:00:01,,58,9,0,https://m.facebook.com/story.php?story_fbid=10157193114919537&id=258479264536,https://www.hullcitytigers.com/full-match-replay-live-fan-gallery/,58,4,0,0,0,0,nan
10157193104774537,"What a day. 🙌
➡️ bit.ly/InPicturesCARH13",2020-04-04 17:00:00,,205,2,0,https://m.facebook.com/story.php?story_fbid=10157193104774537&id=258479264536,https://bit.ly/InPicturesCARH13,205,19,0,0,0,0,nan
10157193601764537,"THE FULL TIME WHISTLE HAS BLOWN AT VICARAGE ROAD! THE TIGERS ARE GOING UP!!!
WATCH LIVE 👇
bit.ly/FMRLCAR13H",2020-04-04 15:35:00,,539,57,0,https://m.facebook.com/story.php?story_fbid=10157193601764537&id=258479264536,https://bit.ly/FMRLCAR13H,539,139,1,3,2,0,nan
10157193570534537,"Absolute carnage here.
From a Hull City penalty miss, Cardiff have gone down the other end and been awarded a penalty themselves, which Maynard has scored.
It's a tense old wait now...
🐯 2-2 🔵 [90+5'] #HULCAR
WATCH LIVE 👇
bit.ly/FMRLCAR13H",2020-04-04 15:25:00,,67,9,0,https://m.facebook.com/story.php?story_fbid=10157193570534537&id=258479264536,https://bit.ly/FMRLCAR13H,67,7,1,0,0,0,nan
10157193432144537,"So far, so good!
Second half coming straight up!
🐯 0-0 🔵 [45']
WATCH LIVE 👇
bit.ly/FMRLCAR13H",2020-04-04 14:30:00,,31,3,0,https://m.facebook.com/story.php?story_fbid=10157193432144537&id=258479264536,https://bit.ly/FMRLCAR13H,31,1,0,0,0,0,nan
10157193396934537,"We're underway between Hull City and Cardiff!
WATCH LIVE👇
bit.ly/FMRLCAR13H",2020-04-04 13:45:00,,16,0,0,https://m.facebook.com/story.php?story_fbid=10157193396934537&id=258479264536,https://bit.ly/FMRLCAR13H,16,2,0,0,0,0,nan
10157193388299537,"Warming up!
WATCH LIVE 👇
bit.ly/FMRLCAR13H",2020-04-04 13:30:00,,15,1,0,https://m.facebook.com/story.php?story_fbid=10157193388299537&id=258479264536,https://bit.ly/FMRLCAR13H,15,1,0,0,0,0,nan
10157192988069537,"12:45pm this lunchtime. Don't miss it! 🐯
➡️ bit.ly/FMRLHULCAR",2020-04-04 09:00:00,,25,2,0,https://m.facebook.com/story.php?story_fbid=10157192988069537&id=258479264536,https://bit.ly/FMRLHULCAR,25,1,0,1,0,0,nan
10157192951814537,"Time at Motherwell 🏴󠁧󠁢󠁳󠁣󠁴󠁿
Dramatic Deadline Dash 🐯
Injury update 🤕
Aims upon the return of football 🎯
We spoke to James Scott for the next instalment of our 'One-on-One' series in what was the forward's first interview since arriving at the Club 💪
➡️ bit.ly/1on1JamesScott",2020-04-03 19:01:00,,14,1,0,https://m.facebook.com/story.php?story_fbid=10157192951814537&id=258479264536,https://bit.ly/1on1JamesScott,14,3,0,0,0,0,nan
10157192661759537,"Another cracking weekend of Hull City matches for you to watch! 😍
12:45pm tomorrow (LIVE): Hull City vs Cardiff City (2013)
12:30pm Sunday: Hull City 2-0 Liverpool (2017)
Details ➡️ bit.ly/FMRLHULCAR",2020-04-03 17:45:00,,59,14,0,https://m.facebook.com/story.php?story_fbid=10157192661759537&id=258479264536,https://bit.ly/FMRLHULCAR,59,4,0,0,0,0,nan
10157193088679537,"As a result of the ongoing COVID-19 pandemic the EFL, Premier League, FA and Barclays FA Women’s Super League and FA Women’s Championship has today collectively agreed to postpone its football competitions until it is safe to resume.
Full Statement ➡️ bit.ly/CVUpdate3",2020-04-03 16:55:19,,72,11,0,https://m.facebook.com/story.php?story_fbid=10157193088679537&id=258479264536,https://bit.ly/CVUpdate3,72,0,0,0,3,0,nan
10157192618714537,"A big moment from our kitman and ex-player John Eyre...🔥
➡️ bit.ly/FTIEyreLO
HULLCITYTIGERS.COM
From The Archives: Eyre Strikes In Play-Off Win - Hull City Tigers",2020-04-03 15:30:46,"HULLCITYTIGERS.COM
From The Archives: Eyre Strikes In Play-Off Win - Hull City Tigers",73,8,7,https://m.facebook.com/story.php?story_fbid=10157192618714537&id=258479264536,https://bit.ly/FTIEyreLO,73,3,0,0,0,0,nan
10157192583069537,"Grant McCann has given some positive updates on a number of Hull City’s injured players today.
➡️ bit.ly/InjuryUpdateMar20
HULLCITYTIGERS.COM
McCann Delivers Positive Injury Update - Hull City Tigers",2020-04-03 14:15:49,"HULLCITYTIGERS.COM
McCann Delivers Positive Injury Update - Hull City Tigers",34,1,6,https://m.facebook.com/story.php?story_fbid=10157192583069537&id=258479264536,https://bit.ly/InjuryUpdateMar20,34,2,0,0,0,0,nan
10157192581074537,"A positive update on injuries, training and more from the gaffer! 💪",2020-04-03 13:41:00,,196,25,0,https://m.facebook.com/story.php?story_fbid=10157192581074537&id=258479264536,,196,39,2,0,0,0,nan
10157189813824537,"Here's something to keep you occupied this Thursday evening! 🙌
➡️ bit.ly/AbelHernandezHullCityGoals",2020-04-02 20:30:00,,71,6,0,https://m.facebook.com/story.php?story_fbid=10157189813824537&id=258479264536,https://bit.ly/AbelHernandezHullCityGoals,71,13,0,0,3,0,nan
10157189785454537,"Undoubtedly the most iconic Hull City winning scoreline in recent history...
➡️ bit.ly/KTS1-0",2020-04-02 17:53:03,,165,17,0,https://m.facebook.com/story.php?story_fbid=10157189785454537&id=258479264536,https://bit.ly/KTS1-0,165,32,0,0,0,0,nan
10157189256209537,"A look back to our first-ever appearance in the final of a national cup competition...
➡️ bit.ly/FTIFirstFinal
HULLCITYTIGERS.COM
From The Archives: First Final Appearance - Hull City Tigers",2020-04-02 15:05:34,"HULLCITYTIGERS.COM
From The Archives: First Final Appearance - Hull City Tigers",41,6,3,https://m.facebook.com/story.php?story_fbid=10157189256209537&id=258479264536,https://bit.ly/FTIFirstFinal,41,4,0,0,0,0,nan
10157186118149537,"Over the next few weeks, we’re looking to run a number of features influenced by your Tigers favourites! 🐯
We want to know your favourite player, match, shirt and manager, as well as the first match you attended!
➡️ bit.ly/FanFavesMemorableMoments",2020-04-01 19:00:00,,24,31,0,https://m.facebook.com/story.php?story_fbid=10157186118149537&id=258479264536,https://bit.ly/FanFavesMemorableMoments,24,3,0,0,0,0,nan
10157185524049537,"We've taken a look at some of the oldest players to have ever represented the Tigers...
➡️ bit.ly/Tiger5sOldestEverPlayers",2020-04-01 16:00:00,,45,3,0,https://m.facebook.com/story.php?story_fbid=10157185524049537&id=258479264536,https://bit.ly/Tiger5sOldestEverPlayers,45,0,0,0,0,0,nan
10157185533459537,"There's never been a more important time to #HaveYourMatesBack.
Our friends from @Mindforbettermentalhealth share their tips on staying connected and reaching out to our mates we're not seeing on matchday.
How are you having your mate's back?",2020-04-01 14:30:02,,13,0,0,https://m.facebook.com/story.php?story_fbid=10157185533459537&id=258479264536,,13,2,0,0,0,0,nan
10157185453394537,"It took Craig Fagan just 9⃣ minutes to open his Hull City account!
Here's a look back at his first outing in black and amber...
➡️ bit.ly/ArchivesFaganDebut
HULLCITYTIGERS.COM
From The Archives: Fagan's Debut Delight - Hull City Tigers",2020-04-01 13:00:14,"HULLCITYTIGERS.COM
From The Archives: Fagan's Debut Delight - Hull City Tigers",77,16,2,https://m.facebook.com/story.php?story_fbid=10157185453394537&id=258479264536,https://bit.ly/ArchivesFaganDebut,77,4,0,0,0,0,nan
10157185417339537,"The latest statement from the EFL...
➡️ bit.ly/EFLPlayOurPart
HULLCITYTIGERS.COM
EFL Statement: We Can All Play Our Part - Hull City Tigers",2020-04-01 11:57:49,"HULLCITYTIGERS.COM
EFL Statement: We Can All Play Our Part - Hull City Tigers",51,9,2,https://m.facebook.com/story.php?story_fbid=10157185417339537&id=258479264536,https://bit.ly/EFLPlayOurPart,51,0,0,0,0,0,nan
10157183027164537,"With the break from football continuing, we're looking back at past programme features with legendary or cult Hull City figures.
Next up in the series is Steve Wilson...
➡️ bit.ly/OnceATigerWilson
HULLCITYTIGERS.COM
Once A Tiger, Always A Tiger: Steve Wilson - Hull City Tigers",2020-03-31 19:47:47,"HULLCITYTIGERS.COM
Once A Tiger, Always A Tiger: Steve Wilson - Hull City Tigers",65,13,5,https://m.facebook.com/story.php?story_fbid=10157183027164537&id=258479264536,https://bit.ly/OnceATigerWilson,65,2,0,0,0,0,nan
10157182089189537,"✍️ Ken Houghton made 304 appearances for Hull City after putting pen to paper on a move from Rotherham United...
➡️ https://bit.ly/ArchivesHoughton
HULLCITYTIGERS.COM
From The Archives: Houghton Signs On - Hull City Tigers",2020-03-31 17:00:43,"HULLCITYTIGERS.COM
From The Archives: Houghton Signs On - Hull City Tigers",56,16,5,https://m.facebook.com/story.php?story_fbid=10157182089189537&id=258479264536,https://bit.ly/ArchivesHoughton,56,2,0,0,0,0,nan
10157179633904537,"United for our NHS. 🧡🖤❤️
#StayHomeSaveLives",2020-03-30 20:30:57,,706,6,0,https://m.facebook.com/story.php?story_fbid=10157179633904537&id=258479264536,,706,134,0,0,0,0,nan
10157179632604537,,2020-03-30 20:30:30,,2482,25,0,,,0,0,0,0,0,0,nan
10157179403099537,"Last week we asked fans on Twitter to vote for the ultimate ""KCOM Era"" Hull City 5-a-side team. 🐯
It's time to reveal the lineup...🤤",2020-03-30 19:32:32,,91,18,0,https://m.facebook.com/story.php?story_fbid=10157179403099537&id=258479264536,,91,16,0,0,0,0,nan
10157178858899537,"🎨 Design your own Hull City kit!
Print off one of the templates in the link below, colour it in and then share your design by posting a picture in the replies! 👇
bit.ly/CreateHullCityKitMar20",2020-03-30 16:28:59,,44,22,0,https://m.facebook.com/story.php?story_fbid=10157178858899537&id=258479264536,https://bit.ly/CreateHullCityKitMar20,44,0,0,0,0,0,nan
10157174954949537,"Were you in the away end at the Emirates Stadium for today’s ‘Classic Clashes’ fixture against Arsenal back in September 2008?
If so, check out our crowd pics from the unforgettable 2-1 win below to see if you can spot yourself...
➡️ bit.ly/CCFanGalleryARS08A",2020-03-29 16:00:00,,137,30,0,https://m.facebook.com/story.php?story_fbid=10157174954949537&id=258479264536,https://bit.ly/CCFanGalleryARS08A,137,12,0,0,0,0,nan
10157167950894537,"We've got one hell of a classic clash for you today...🙌
➡️ https://bit.ly/ClassicClashARS08A",2020-03-29 13:35:00,,135,22,0,https://m.facebook.com/story.php?story_fbid=10157167950894537&id=258479264536,https://bit.ly/ClassicClashARS08A,135,20,1,0,0,0,nan
10157174502639537,"🇭🇺 Beating a Hungarian side
😲 Reserve goalkeeper used as outfield sub - and SCORED!
👊 Toppling the table-toppers
🔥 Defeating the Reds
A look at what the 3-1 scoreline means to Hull City...
➡️ http://bit.ly/KTS3-1
HULLCITYTIGERS.COM
Know The Score: 3-1 - Hull City Tigers",2020-03-29 09:59:23,"HULLCITYTIGERS.COM
Know The Score: 3-1 - Hull City Tigers",25,1,2,https://m.facebook.com/story.php?story_fbid=10157174502639537&id=258479264536,https://bit.ly/KTS3-1,25,1,0,0,0,0,nan
10157168012674537,"💇‍♂️ A 'fro-back to the behind-the-scenes clips of Tom Huddlestone's first haircut in over two years...
➡️ https://bit.ly/HuddzHaircut
📸 http://bit.ly/FTAHuddzHaircutGallery
YOUTUBE.COM
Hair Today Gone Tomorrow!",2020-03-28 20:00:53,"YOUTUBE.COM
Hair Today Gone Tomorrow!",57,3,3,https://m.facebook.com/story.php?story_fbid=10157168012674537&id=258479264536,https://bit.ly/HuddzHaircut,57,2,1,3,0,0,nan
10157167972604537,"📸 A look at all the best moments from a truly remarkable evening at the KCOM Stadium...
➡️ https://bit.ly/FMRLFULInPictures",2020-03-28 18:45:00,,55,0,0,https://m.facebook.com/story.php?story_fbid=10157167972604537&id=258479264536,https://bit.ly/FMRLFULInPictures,55,1,0,0,0,0,nan
10157167932984537,"IT'S GONE G⚽️AL CRAZY AT THE KCOM!
FT scenes 👇
https://bit.ly/FMRLFUL",2020-03-28 17:37:00,,310,29,0,https://m.facebook.com/story.php?story_fbid=10157167932984537&id=258479264536,https://bit.ly/FMRLFUL,310,42,4,1,1,0,nan
10157167820239537,"Can't see past a 0-0 here 😐
Watch the second half live 👇
https://bit.ly/FMRLFUL",2020-03-28 16:46:00,,55,8,0,https://m.facebook.com/story.php?story_fbid=10157167820239537&id=258479264536,https://bit.ly/FMRLFUL,55,1,1,6,0,0,nan
10157167817849537,"We're going to be honest - it's hardly been a classic so far...
🐯 0-0 🔳 [25']
WATCH LIVE 👇
https://bit.ly/FMRLFUL",2020-03-28 16:26:00,,56,2,0,https://m.facebook.com/story.php?story_fbid=10157167817849537&id=258479264536,https://bit.ly/FMRLFUL,56,2,0,1,0,0,nan
10157167689609537,"Stay tuned for kick-off!
WATCH LIVE 👇
https://bit.ly/FMRLFUL",2020-03-28 15:45:00,,25,1,0,https://m.facebook.com/story.php?story_fbid=10157167689609537&id=258479264536,https://bit.ly/FMRLFUL,25,1,0,0,0,0,nan
10157167410514537,"Good morning! 👋
A reminder of what's in store this weekend...
➡️ https://bit.ly/FullMatchFUL1314",2020-03-28 10:00:00,,55,9,0,https://m.facebook.com/story.php?story_fbid=10157167410514537&id=258479264536,https://bit.ly/FullMatchFUL1314,55,7,0,0,0,0,nan
10157167390334537,"Tomorrow, we'll wind the clock back to December 2013 when the Tigers produced an inspired second-half display to register the Club's biggest-ever Premier League win when thrashing Fulham 6-0 at the KCOM Stadium!
➡️ https://bit.ly/FullMatchFUL1314",2020-03-27 21:00:00,,114,25,0,https://m.facebook.com/story.php?story_fbid=10157167390334537&id=258479264536,https://bit.ly/FullMatchFUL1314,114,18,0,1,0,0,nan
10157168523759537,"‪An EFL update on COVID-19...‬‬
HULLCITYTIGERS.COM
EFL Statement: Coronavirus Update - Hull City Tigers",2020-03-27 19:26:03,"HULLCITYTIGERS.COM
EFL Statement: Coronavirus Update - Hull City Tigers",44,11,7,https://m.facebook.com/story.php?story_fbid=10157168523759537&id=258479264536,https://www.hullcitytigers.com/efl-statement-coronavirus-update-2/,44,1,0,0,0,0,nan
10157167414379537,"A flashback to when Robert Koren scored a late winner to ruin Nigel Pearson’s first return to the KCOM Stadium - just 18 days after he left the Tigers for a second spell as Leicester City manager...
➡️ https://bit.ly/FTIKorenLEI",2020-03-27 15:00:00,,191,19,0,https://m.facebook.com/story.php?story_fbid=10157167414379537&id=258479264536,https://bit.ly/FTIKorenLEI,191,15,0,0,1,0,nan
